variable_id,mz,rt,QC_01,QC_02,QC_03,QC_04
M147T1070_POS,146.96109407438402,1070.19,6929823.288343766,17989249.173703168,19403397.36564098,10300063.906712001
M147T1024_POS,146.96106519147028,1024.03,6339410.230133924,8029151.3235937385,10732471.916250007,9936370.33141449
M147T1040_POS,146.9609963656815,1040.475,6645082.998639714,NA,9658507.753124988,NA
M147T932_POS,146.97997644256213,931.733,69165017.75064969,45344838.30386339,38662668.11013749,64134047.09728207
M147T773_POS,146.98000876440682,773.22,NA,20158888.898588482,14097213.357204026,18864220.048537504
M147T734_POS,146.98004786162525,734.4335,NA,44728562.606221505,NA,37062573.050638564
M147T896_POS,146.98005901890576,896.3435,NA,35024012.99211982,NA,34145064.00900015
M147T865_POS,146.9800700079562,865.0685000000001,NA,32333508.84965507,NA,25527461.034420483
M147T953_POS,146.97996565117873,953.4745,NA,19561562.845366366,NA,10151616.214722086
M147T452_POS,147.0437458314671,451.5135,7553518.030278395,6937766.932107136,6621954.356874978,6537270.081750017
M147T399_POS,147.05500391604997,398.8835,5005935.692050743,5039579.828464819,4270328.236416646,4391941.627234345
M147T126_POS,147.06623785972693,126.2935,189472764.21675,207745978.29232565,202303871.73054555,219250657.73893744
M147T66_POS,147.07622282854928,66.43539999999999,201555623.7140572,206805090.09078455,217376343.90055403,228275042.08435377
M147T675_POS,147.08009684771343,674.847,1760078.3958333277,1983617.088131237,NA,NA
M147T62_POS,147.11258106091864,61.9582,13235088.989062527,12370705.286912484,NA,13478843.762718756
M147T709_POS,147.11647160580918,709.101,3162751.0906077926,3216077.405612495,3461529.9422232173,3125876.83909092
M147T762_POS,147.11643067889256,762.3935,5257936.927587079,5628577.2247115355,4852108.209396314,4672241.617179086
M147T594_POS,147.11648338558695,594.2395,1560357.5352750057,1705133.744431231,NA,NA
M148T61_POS,147.51579864548006,61.3717,37694746.1800145,38944501.35274556,61484654.00923688,42823428.28291878
M148T838_POS,147.53982130822686,838.402,NA,263675.10013359337,183275.91034863438,188206.65185025777
M148T929_POS,147.98333810046663,929.207,1639371.7998680584,NA,1740548.769578126,1598105.0984585877
M148T68_POS,148.06016115863193,67.84785,489984422.0832,507542406.931245,516249635.92006195,537823324.8431714
M148T126_POS,148.05873843329195,126.2935,135087810.35924998,127049537.21512504,129653664.19783333,144657524.89935604
M148T931_POS,148.09649300635613,931.364,157487.6190865886,203264.64529827258,165548.57893515436,142079.8852025646
M149T61_POS,148.51454671842134,61.3082,NA,NA,8080825.195674989,6157560.684745315
M149T78_POS,148.53100479916347,78.4375,NA,474733.5494900561,763681.8665376843,791555.6655507805
M149T65_POS,148.53593880995695,64.88385,1019903.9302156258,872745.4964212504,1560406.1691190093,2125602.2555557247
M149T838_1_POS,148.58215147461118,838.402,NA,625340.806216943,761894.4964075513,765816.1952279827
M149T839_1_POS,148.83549931308718,838.522,872288.3971139891,NA,1090837.4960109342,1203013.856202757
M149T839_2_POS,149.02305341025397,838.5315,412554301.5682497,402879908.5028034,400786660.5643214,470004572.3384593
M149T855_POS,149.13221736257498,855.1,7571388.802688434,7999005.402351569,6962294.487782413,7355894.356968757
M149T739_POS,149.1321940587062,738.9445000000001,NA,4354238.579559423,NA,3747004.9987499975
M149T903_POS,149.13223351513102,903.0165,1725588.1853788965,NA,1609690.59910605,NA
M149T838_2_POS,149.20954744835103,837.711,579615.835367185,696260.3263671809,723291.6128562496,317007.9479062555
M149T839_3_POS,149.4659025395236,838.547,426285.6045294751,275878.76115754945,514784.53117207426,882919.7203426294
M150T455_POS,149.52096602590495,455.48249999999996,7184593.4451530045,7934349.833138464,6876693.758068749,6904718.069651429
M150T838_POS,150.02621772891868,838.462,33920474.50414578,39006810.78758687,31813151.32196293,36214087.30467675
M150T320_POS,150.0262551131875,320.4565,NA,25321263.993249986,60445533.82713254,NA
M150T676_POS,150.02626299203425,676.0935,NA,49734933.86294062,54295284.77152301,NA
M150T127_POS,150.0262371439122,127.0335,NA,50492242.89587718,68941711.85970722,NA
M150T80_POS,150.05631535643553,79.7952,14259659.991771434,7027801.963875001,14136452.95306562,6849407.970458339
M150T96_POS,150.05799518410078,96.01,27165459.381025005,27413403.877230003,26278676.08976249,29168201.842559934
M150T931_POS,150.07580454605903,930.9465,5103343.5141413,3814843.600874998,3373706.9539464535,4466970.687829109
M150T377_POS,150.4994804649975,376.956,NA,316688.5456054681,167595.99597656156,301184.2478814182
M151T936_POS,151.0349104739497,935.5995,66346684.43170172,62723243.632763,65338839.02394051,62748684.72522364
M151T61_POS,151.03487313127738,61.3717,446757088.60859394,508897335.7860994,692441210.3705382,501854610.25606245
M152T377_POS,151.5186102429341,376.837,371179.78014843876,383277.3126588551,NA,351080.7383463546
M152T943_POS,151.9794285042584,942.502,2980235.741105755,2211829.496464824,2107528.5680752806,2221669.2493750136
M152T62_POS,152.03565260252486,61.65585,49060335.288656235,55736102.74722337,73897397.03843056,54551630.25241992
M152T935_POS,152.03571108377037,935.2439999999999,5818739.229321467,5805633.545249948,5903223.800818338,5862064.805651756
M152T97_POS,152.05647736526367,96.77475,9601527.111427072,8048962.897870843,10020326.390437497,9610187.068848222
M152T75_POS,152.05647848820507,74.98035,3692984.497228744,3909401.1918281266,4124024.6210352303,3940485.4682812467
M152T991_POS,152.07024582270122,990.678,26673956.17114624,NA,NA,27420009.40384936
M153T76_POS,152.5202795649914,76.4085,899088.5122593769,4262082.999350914,4088501.293577949,4480523.434055731
M153T940_POS,152.99449016476993,939.801,46297880.788882524,47200808.85702562,44217670.92944835,41507126.693033315
M153T967_POS,153.01055919807573,966.528,13421433.766874976,13694316.096593738,16254354.39753249,16417377.523531241
M153T61_POS,153.03254803830066,61.3717,54717072.15977541,69614208.9925421,91095957.19970408,66764088.07467968
M153T934_POS,153.03246007585102,934.2085,6214795.402931343,NA,NA,6002235.730692153
M153T94_POS,153.12706199147263,94.2235,67095677.33276668,85631226.56441839,NA,87825187.27302425
M153T929_POS,153.13827016083076,928.8655,1803505.2841979244,1487777.4555229177,887507.9999999942,1001831.8356670617
M153T785_POS,153.3507960230421,784.892,1846786.8471704517,1476548.5056750004,1561429.8003957078,1763013.1296300737
M154T519_POS,153.57760349073467,519.4805,487411.58822354407,411305.8861269427,676174.4562943317,415014.87017187406
M154T785_POS,153.60147809690415,784.556,597975.2182042428,526531.5398102641,446692.0787968764,603750.3826406142
M154T936_POS,153.9930531035995,936.3275,112706147.10448247,108658170.20318398,109247973.19755022,114229150.562564
M154T62_POS,154.0044873641886,62.001,17808499.435517587,18786586.60004685,24130478.57161076,18298777.456992187
M154T101_POS,154.02934897469066,100.51050000000001,103477712.11544684,107978720.79980458,115322137.55284666,113090686.46762143
M154T983_POS,154.08599529683076,983.4639999999999,NA,9557730.103902671,NA,10711951.472857123
M154T1074_POS,154.08602187705165,1073.72,NA,10324903.467675742,NA,5798808.330555609
M155T98_POS,154.5177596251482,97.50595,2510234.238652462,2863303.3410393633,2251821.980500002,2246337.8060859386
M155T77_POS,154.51769831963426,77.18430000000001,NA,3132353.6704996875,NA,3122597.2700203112
M155T942_POS,154.52255167467,942.094,NA,NA,1246715.1737752128,833863.2816562523
M155T72_POS,154.53598985583676,72.00165,1170223.2109106255,1192737.9618600013,915039.5684828103,820018.117357034
M155T943_POS,154.7908917518343,942.8969999999999,412660.2695499941,863533.2251953062,NA,822342.1357812363
M155T939_POS,154.98971396581504,939.4875,1204032701.2879026,776725812.6350728,1136887343.2645788,1041078047.7444025
M155T739_POS,154.9898354016659,739.046,NA,NA,38029365.61792515,46076441.72253745
M155T66_POS,155.04236706518788,65.5785,NA,1314017.4442137505,1494940.6718593733,1782651.755669998
M155T260_POS,155.05999031954207,259.85699999999997,15267847.80970589,15140467.548866695,25229935.28939127,38521834.65877087
M155T700_POS,155.10639017277157,699.5545,NA,9417881.981998118,NA,11848288.214674987
M155T946_POS,155.45903645632072,945.711,NA,660896.3121344858,847509.5800910655,1031180.1248979527
M156T936_POS,155.504415613624,936.39,2523970.6487669414,3365944.1042656167,2734461.8474566126,3828068.940147823
M156T62_POS,155.50439767156348,61.65585,39344902.13230715,42035197.73447065,57942768.14543466,39518041.773192376
M156T940_POS,155.99328073473305,939.801,31854127.29915868,30154267.662128586,31755961.85490084,24018333.395361792
M156T974_POS,155.99326496027027,973.766,6411182.386918455,5393673.789414497,4014635.9380986434,7178786.49866475
M156T100_POS,156.02519899525336,99.96629999999999,2907157.734240623,3005924.719897499,3340725.881657505,3832267.951006254
M156T97_POS,156.04001048301782,96.73644999999999,7497174.368593741,7697194.040621885,7756641.313137497,7148520.768792505
M156T712_POS,156.0680095644573,712.068,487859.2652994791,496142.3171250053,332812.44143750635,647819.6834687495
M156T254_POS,156.06785987701397,253.8945,1294668.010714281,1210990.8612272746,2229138.33840234,2343324.9957884657
M156T63_POS,156.07658445323608,63.32485,15592229.692638908,14554151.683859998,13699687.851189317,14650666.210664062
M156T665_POS,156.08394125154345,665.3265,2167765.5170937437,2560021.9661250217,2490852.305583318,2059676.4816249977
M157T531_POS,156.52891361078707,530.6265,458285.7403431032,473174.61799658166,444664.71212825214,430924.11654296616
M157T937_POS,156.990358478418,937.3965000000001,324803158.7540931,340502790.1573514,353683162.17891103,319591967.6484514
M157T689_POS,156.99038307362386,688.5905,13209720.834660081,NA,19246246.56515626,NA
M157T75_POS,157.01286066000117,75.39915,4442316.1620750055,4783690.723417504,4497910.190650939,3877131.39049943
M157T155_POS,157.08319630080484,155.105,9036469.121203106,10769871.591464294,11202310.355593741,12332345.362142855
M157T930_POS,157.0831863809487,929.754,194702.72605468822,NA,NA,125790.87235468479
M157T725_POS,157.10084135189194,725.065,1343223.8647916692,1426514.4862947331,1174954.3525104218,1418499.0314641858
M158T455_POS,157.5071829838442,455.4855,1932044.512465196,1980418.4467539038,2480491.831129467,2030893.6498084438
M158T77_POS,157.52218201690226,76.5946,NA,310598.2876417967,380665.7608717331,NA
M158T937_POS,157.9881997334643,936.979,NA,4559581.657643735,6802208.617874993,4898867.859321404
M158T117_POS,158.0808734654484,117.051,12864390.61829808,12872911.627356019,12993764.701961203,11465764.96307813
M158T708_POS,158.15359896644432,707.887,28774632.979640644,29048818.14805172,30989770.586111028,26390340.69118916
M158T61_POS,158.4826419114993,61.3486,7872470.040234392,NA,6634858.596187491,5226192.075121878
M159T455_POS,158.52630674865617,455.43600000000004,3699424.8018978867,3235319.1693113237,2846280.761575781,3030420.443927738
M159T79_POS,158.91212843789043,78.78825,3305898.178045573,2539486.4033007836,2890403.887481251,3146237.2370596575
M159T982_POS,158.960979418705,982.149,369299516.6941071,375085525.10274124,443015543.7140397,538920019.2413815
M159T335_POS,158.96105210765154,334.828,125888454.0358749,158176956.52148578,108634490.22816001,90789791.92541678
M159T409_POS,158.96105235117386,408.76300000000003,71791367.85624991,50174465.956105255,49247916.418125056,72516389.18157144
M159T111_POS,158.96101103869694,111.154,296168135.3025101,NA,109506669.71520838,116529803.84215268
M159T91_POS,158.96104338845524,90.9954,NA,45725236.21305037,35170778.66627498,51751485.55879213
M159T1047_POS,158.96100570594461,1047.405,80622621.65124911,139829496.84409106,376543209.6010415,137677777.00363573
M159T386_POS,158.9610561480528,386.266,141129861.80396262,67848499.25962503,NA,89136125.2481208
M159T163_POS,158.96102052239297,162.671,207173301.82363644,NA,346162843.9632499,515365608.3980984
M159T1011_POS,158.96097790042612,1011.39,157883391.08086887,NA,128963350.43666619,111554238.64733216
M159T279_POS,158.96103549922344,279.035,275394835.2995816,137701285.614316,109253165.812031,NA
M159T219_POS,158.9610286864302,218.582,185938822.9765178,142928165.07559988,657756715.361476,163733887.42823824
M159T241_POS,158.9610061887355,241.342,NA,245570331.42193547,NA,151494156.3850384
M159T193_POS,158.96102217450323,193.20850000000002,227908715.70409095,191781959.1352105,NA,NA
M159T1030_POS,158.9609808822874,1029.815,NA,82190971.3262489,NA,150840720.9315229
M159T136_POS,158.96104524886368,135.8395,183456875.46550003,640787648.0856731,NA,NA
M159T469_POS,158.9610406658782,468.625,NA,48190995.44442858,100644736.44506253,NA
M159T297_POS,158.96100656423152,297.0005,NA,NA,347039173.2919658,263874427.12295485
M159T929_POS,158.9638508730464,929.1785,9584066.33655234,9588338.009450339,9468876.699140584,9656285.324539393
M159T775_POS,158.98571904892071,775.3385000000001,16373349.212909207,7343359.790782729,24635893.0280573,11924193.707601542
M159T866_POS,158.98571868892373,866.3330000000001,31665428.89239581,22382796.504058596,34489057.53099541,13331609.086620029
M159T690_POS,158.98577298222972,689.8340000000001,2160503.501705344,3809361.2620443027,NA,NA
M159T937_POS,158.98576512648674,937.3965000000001,107296752.17472255,106897152.60265696,105523861.61113013,107125519.32956293
M159T67_POS,159.0760908828479,67.14925,9527598.941303402,11716614.199056251,15707579.399132065,9829076.380531939
M159T221_POS,159.0913591267268,220.7365,2549908.887421877,2415648.599079543,2285962.14500625,2280613.674270836
M159T928_POS,159.09942310179753,927.676,160811.9684519315,NA,446064.6943345849,167872.503007486
M159T855_POS,159.11651788658605,855.1505,2369983.543979255,2156572.305427494,2148961.4093535165,2406866.9973304644
M159T903_POS,159.11650207088104,902.662,NA,633954.2633548204,649034.908586588,628031.8412028225
M159T698_POS,159.11646422314305,698.432,3174646.162223216,NA,5056186.1037849365,5076223.917661655
M159T882_POS,159.1164751945252,881.817,991285.4482987165,NA,968945.8354218763,943379.341786982
M159T725_POS,159.11652974878757,725.469,8308155.4631369645,NA,NA,3980485.239692952
M159T707_POS,159.1570195813543,707.0989999999999,1777868.0820250195,1619722.572812513,1478974.0817062657,1481952.1903468536
M160T455_POS,159.5051945493977,455.0685,610176.9179577406,523819.6012573222,528204.8252656228,489139.697524998
M160T79_POS,159.52810579579642,78.51975,NA,390857.2042491065,343883.8812637499,NA
M160T399_1_POS,159.5848258813284,398.5315,NA,NA,284083.0836194203,400834.46365624975
M160T718_1_POS,159.5856382959887,718.443,NA,NA,644356.435325012,361491.8458443071
M160T717_POS,159.86623986453583,717.2665,1648523.7119853408,1328527.6194721197,1934944.5259482444,995445.3195685763
M160T941_POS,159.97752720740226,941.144,NA,1433792.5721999975,NA,855407.3880625077
M160T64_POS,160.0438966423764,64.1142,2907041.349330357,4866358.930799108,5175312.226026776,4853499.262483324
M160T718_2_POS,160.07525029362733,717.6115,616424858.3862468,629517449.4237393,648244038.9757446,618100052.6178302
M160T375_POS,160.07523604634244,375.183,81259369.31555563,82897678.29591121,NA,85216768.25687838
M160T591_POS,160.07539113375063,591.28,73117815.59914222,73673376.43833353,79776320.97365211,79446492.39975001
M160T207_POS,160.07874631838743,206.56900000000002,131336730.19343752,132684469.59906071,129363698.62837845,131816789.23160005
M160T399_2_POS,160.0751744037624,398.8835,191796545.17656645,193784742.1757813,190871479.05967966,192839241.5111142
M160T544_POS,160.07550651798095,544.386,11545020.848118776,12240615.382734397,12675800.46376569,11563931.912437493
M160T342_POS,160.0755484676736,341.614,30978342.23097654,29532712.25692919,32640257.283046994,NA
M160T718_3_POS,160.28315967398134,717.59,1366006.2139999878,1659282.5573672021,2640986.6695078155,1089442.0082972285
M160T834_POS,160.35858801923467,834.3165,247074.61722656342,316764.21041015926,244273.10951015694,239713.8334203137
M160T763_POS,160.35867586838089,763.2545,222098.56800156398,NA,231206.4348124943,NA
M161T718_POS,160.5679396130881,717.591,647245.7659531168,1123466.9480357117,1685276.7498680516,NA
M161T919_POS,160.9122465806589,919.222,437538.0384709203,573828.9355355947,563063.9830736166,NA
M161T69_POS,160.98655665754063,68.5837,12005619.949859366,12720588.431383597,11988021.186654545,11844230.601322737
M161T937_POS,160.98332170852066,937.3965000000001,13947112.302685557,12828503.372269858,11505417.052956915,12454648.56999049
M161T134_POS,161.06294820884588,134.258,1349332.057312494,1413829.6546062517,1370546.2479312522,NA
M161T399_POS,161.0785707187049,399.2255,17970349.561666615,17978415.229896605,17753572.053284388,18208979.436862476
M161T207_POS,161.08195661564847,206.56900000000002,6846849.580895826,7055398.712713067,6762591.539710933,6264404.918292976
M161T717_POS,161.07843580415164,716.9359999999999,52697020.57395749,58662064.32465028,55985033.5425,54874771.65480283
M161T591_POS,161.07872078971934,591.3154999999999,5262708.424864608,5488812.047878914,5708626.998410717,5584426.121597702
M161T564_POS,161.09595319356964,563.8275,7098001.819396291,6535319.0392697435,6403066.815083347,7059591.827389055
M161T696_POS,161.09571745743796,696.4069999999999,9634551.260952096,8200469.275724524,NA,NA
M161T925_POS,161.13224252303178,925.1320000000001,300841.28420092864,248635.32085574887,306094.21464908944,249831.33820312654
M161T882_POS,161.13207031222822,881.69,476698.27213125787,472657.8048333369,408805.72170937783,NA
M161T709_POS,161.13223267571004,709.4975,1609016.1331875217,NA,NA,1714384.3421249639
M161T797_POS,161.13228407498275,797.011,NA,503805.3151000009,512596.31332500215,NA
M162T74_POS,161.52549233493232,74.2023,3123045.0137263522,4782147.06242617,4709796.923618639,2963529.2108110557
M162T520_POS,161.56625705442517,519.9100000000001,1184101.4390405393,1394216.592122145,1178530.9935416663,1192902.0402168017
M162T365_POS,161.5657851838751,365.42449999999997,301012.70815429615,276212.39850312466,334038.3870140613,297729.08970898285
M162T62_POS,162.00691376327177,61.93755,9235888.401405131,8521797.113652239,12765206.213361619,11626203.203125976
M162T399_POS,162.0367506813757,398.5315,1744768.4881071337,2118345.9189706924,1938246.6304253472,2067595.138083332
M162T255_POS,162.0367483415413,254.963,4041090.084386907,NA,3790763.8369687516,3189017.611520086
M162T184_POS,162.04016314534164,184.253,4923962.910790857,4312070.489218743,4481961.281036938,4375830.176718753
M162T140_POS,162.0546985794719,139.792,5733132.624856077,4489179.542918265,3420002.149937499,3850591.329296874
M162T380_POS,162.0547771849243,380.189,6848176.583459834,6237199.230903331,7235010.030577446,6578836.876015621
M162T109_POS,162.05467898088966,108.763,4682671.39633887,3080014.3981757807,NA,2843887.3104166654
M162T75_POS,162.07583382004,74.64535000000001,97473833.29268059,94317836.73330621,93096123.02948472,97919121.68842344
M162T717_POS,162.08215347668272,716.8705,2139952.329440621,1947056.8312968595,2108590.7252552155,2091786.9335156193
M162T206_POS,162.07434464143353,206.15449999999998,4114757.499479162,4556645.877403846,3880741.611249995,3025998.427148432
M162T370_POS,162.09434811485949,369.7275,1685197.6420052028,1754633.7281640535,1799357.5890253945,1709347.9030781263
M162T720_POS,162.0991647243869,720.1,NA,506998.591583336,533463.7603203175,686099.603060547
M163T843_POS,162.90670837485288,843.472,NA,5761935.267208047,6104893.434281246,NA
M163T950_POS,162.90663088895795,949.8230000000001,NA,NA,403288.6087656298,435878.76068055705
M163T931_POS,163.12247389335425,930.9235,826940.3986607078,756105.2429464275,NA,NA
M163T938_POS,163.49053339677533,937.765,2159195.0575625063,1577708.0994218765,2678741.5573919564,2151339.5104687633
M164T627_POS,163.56694213213575,627.126,NA,215278.44215937023,327798.3134296812,203910.21169140673
M164T177_POS,163.98301499566927,176.599,3597973.567807694,3610023.5787000014,3626513.7207869324,3545218.3372708233
M164T378_POS,164.01929554363744,377.7205,115370019.15770833,113926492.94249988,118124448.34309787,121186986.4913509
M164T79_POS,164.0280915671068,79.13275,620717.613899999,1133695.689016667,1122159.5428164045,1845233.234325
M164T109_POS,164.07042457520419,108.763,6687931.062117563,6515720.166017498,6015394.24274625,5784768.137871711
M164T936_POS,164.06648604455893,935.9475,20193577.037156176,19710314.601057597,27635668.079397704,32341409.85502769
M164T689_POS,164.07040260283583,689.3615,NA,399331.28052656807,541422.259718747,517667.8437857136
M164T61_POS,164.0666382175681,61.3486,17286794.078906287,NA,27127392.29371498,18293187.36819376
M164T462_POS,164.07035954085245,461.544,NA,NA,1268433.2364484363,770051.9834999971
M165T838_POS,164.51447680240796,838.4715000000001,401746.2257665999,315558.02737109404,222219.34322968737,266135.5093504418
M165T377_POS,165.02286985752573,377.4865,4379032.713937514,4647813.433829892,4313365.597085922,4801053.537414085
M165T98_POS,165.0543173527389,97.50595,12716239.773677409,12437007.039305942,9936327.603610573,10899062.436619999
M165T112_POS,165.05757318026835,112.201,2442981.919625001,2375831.2068562484,2936475.226562499,2326693.035199996
M165T75_POS,165.0542772554157,74.96965,6402628.15837875,3332995.0981600024,3891882.7737168716,3880124.8265262013
M165T935_POS,165.06715894053733,934.868,2135504.99739257,2910983.6816672026,1992252.7690364572,NA
M165T813_POS,165.0907751542037,813.002,563161.5489748311,569907.2024019022,NA,NA
M165T929_POS,165.11314918467968,928.524,242784.78158954205,NA,167704.83973325792,336796.64485184086
M165T737_POS,165.12697766230866,736.5485,8936961.709042273,8901471.625046102,10045953.247540556,11677942.77183777
M165T653_POS,165.12696872747915,652.7995,3000544.5576171903,2937971.0554499906,2890973.9520852272,3229865.9161550584
M165T505_POS,165.12700771507178,504.99850000000004,2702291.3477500174,3026432.632500011,2930775.171082794,2646280.0806796933
M165T610_POS,165.12699161141722,610.028,1189751.696418749,1857000.2152916663,NA,NA
M166T91_POS,165.53440523624755,90.8569,419341.6784146764,391805.50890859397,405514.4763262506,626097.6003885041
M166T920_POS,165.92514199312703,919.693,2191332.2842080994,2455574.014305293,1596111.7389448234,1825754.7126443898
M166T942_POS,165.9825756140769,941.7995000000001,100093318.33119278,104838595.73987003,103252371.61166649,101077677.23105386
M166T992_POS,166.04949534750455,991.8815,242570301.78262314,238996672.66845268,211028961.36629993,209790984.22392917
M166T669_POS,166.04949968298473,668.6055,183384243.95980883,140720592.80776396,155262771.31406245,143073182.73215362
M166T438_POS,166.04950631111817,437.7975,78312829.63082145,54927166.15415003,84956085.23691663,59953678.458586976
M166T100_POS,166.04953817807342,99.94665,157387861.17922133,148959060.37910813,123612303.11327882,110700447.39428613
M166T339_POS,166.04953668951703,338.61,77073335.39531259,72214889.5420544,49666309.140609466,50514181.31766169
M166T466_POS,166.04951366131837,465.76,44601706.117187575,65796845.342600055,51284365.395087555,55307242.03222835
M166T232_POS,166.0495359444996,231.57150000000001,61034756.39843753,87175504.08237992,109857883.24718748,76338148.45702176
M166T759_POS,166.0494647705849,758.9694999999999,10334135.326846179,17183867.72447721,10172988.92817305,12792229.939305136
M166T271_POS,166.04954346886979,271.1915,64976036.602111235,226260410.6617314,78585204.8813958,83472433.0328078
M166T867_POS,166.04947018374588,866.7425000000001,41960568.87120613,57225601.26061166,54990112.74406431,43540233.98492611
M166T521_POS,166.0495188253731,520.7705000000001,165285194.20200005,105604064.25333323,45136914.22730552,44177262.78856559
M166T356_POS,166.0495123599483,356.0145,64492970.08977373,52611275.06249991,67171225.4189566,47996697.5730148
M166T190_POS,166.0495446242729,190.021,55035946.93939997,73038183.6945953,45033694.55769227,63477627.63152629
M166T317_POS,166.04954936985317,317.0935,125160401.61578944,90207134.83960718,63811647.629775114,148468889.62483507
M166T72_POS,166.0495571202616,71.657,52734461.78858828,43262501.722424984,NA,49909032.97244735
M166T154_POS,166.04954218466398,154.085,93778738.35011542,114444208.19485609,167647194.95533496,140869434.2506818
M166T383_POS,166.04948738677243,382.97,NA,54643567.25549988,66509832.14354347,84943977.10973376
M166T790_POS,166.04948143003966,789.884,24151195.453893773,26180522.664961394,22370352.37096048,21286771.1967457
M166T731_POS,166.0494845350998,730.7625,16870886.58625,15728028.651100071,15765884.000833293,14430940.622656189
M166T207_POS,166.04955414722832,206.934,70365034.43473674,67794899.45980263,57878194.31139716,NA
M166T925_POS,166.04946590016127,925.209,3647026.017654077,NA,6604719.857999986,3692407.7061710795
M166T825_POS,166.0494567814687,824.792,11086039.850089315,9612026.493125042,15783790.734051142,15859608.765065176
M166T595_POS,166.04949189403808,594.667,NA,57688814.54927987,30235398.35165381,114143493.5017221
M166T573_POS,166.04951648598865,573.4495,94045352.80216667,65317616.16849119,51099399.30681819,NA
M166T405_POS,166.0495376351503,404.885,149167201.20105878,49575971.70835286,38425842.139038436,NA
M166T488_POS,166.04947027986765,488.4675,NA,58908601.274478115,50213713.734749936,50209362.01874997
M166T252_POS,166.04956438573657,251.5365,84882069.59643468,NA,69170790.4572,NA
M166T623_POS,166.04948129615514,623.273,35534699.914933294,NA,41690051.11750025,35350962.32811752
M166T544_POS,166.04945990981417,543.9200000000001,NA,NA,55012391.92065211,39487836.404470764
M166T291_POS,166.04953928606736,290.6095,60219144.890058614,NA,75413049.0954782,NA
M166T125_POS,166.08588867718237,125.40899999999999,178764735.42090926,171558475.0056818,183807465.5354095,189834817.09000024
M167T80_POS,166.5274099329823,79.8526,NA,1019718.1579064316,908901.9269765624,1119752.2548594207
M167T107_POS,166.5541202708091,106.5685,2033284.9026160715,1902339.4022667406,2268139.673878905,2046874.0258445279
M167T62_POS,167.01255556695867,62.001,989739814.9180592,1093905335.832237,1474437502.3575757,1097562013.5011826
M167T936_POS,167.01242280758717,936.3715,333777160.45122904,320121731.3022503,330212332.6605004,349345680.27644664
M167T108_POS,167.03350481911573,107.943,2506092.2963541625,NA,2880778.933504462,2127307.589324998
M167T125_POS,167.0892799303702,125.49799999999999,18696232.613953155,17945588.24041193,19314738.115940385,18526972.330750026
M167T616_POS,167.1061963454273,616.2335,5034305.461843726,5436625.414953099,5353270.4854687555,5087350.221875009
M167T354_POS,167.1062094805181,354.26300000000003,2471363.0725187436,2834329.5064508966,NA,NA
M167T507_POS,167.10621305259116,506.9915,NA,NA,2206735.996454851,2715604.1292773364
M167T855_POS,167.14257711890886,855.123,998584.624419739,828528.8437421828,758147.8407991079,821558.7072343663
M167T903_POS,167.14261117939753,902.935,NA,252916.9753500001,217049.79815625257,NA
M167T61_POS,167.48796252575076,61.330299999999994,NA,4109788.385449995,7677803.831512495,NA
M168T160_POS,167.5156493720956,159.6055,235853.09142708307,188979.9681874997,223935.53839453118,241705.84104771292
M168T126_1_POS,167.51689592126922,125.7755,NA,NA,1008073.1816889213,1442085.6928125008
M168T230_POS,167.56193153033718,230.369,NA,402610.3306433114,332997.35666362836,292342.39274023444
M168T126_2_POS,167.82000452697076,126.3005,866900.6929384772,1237540.4888406254,1369466.7055501807,1729986.715424277
M168T968_POS,167.9817807605574,968.178,12081231.9254435,12701246.82961429,11549246.99935186,6636584.732758343
M168T944_POS,167.9981183680159,943.5135,17028730.46190626,17754180.021187525,16221720.840017943,15244052.613889024
M168T936_POS,168.0158228027634,936.3109999999999,9563225.630553512,10592457.424017666,9733727.906642871,11646339.00677089
M168T62_POS,168.01579062994313,61.93755,50351721.64788088,54227398.98748822,72500231.5950916,54612014.62335351
M168T126_3_POS,168.0447625042849,126.2935,862147352.1364546,893501086.3661535,916621533.2659042,933809898.2350261
M168T77_POS,168.06502035219663,77.0571,14307458.157638738,21112736.509476136,20104849.209842853,10805774.85120667
M168T126_4_POS,168.26831984778266,126.327,NA,1325085.4688750003,749255.9207656257,1974968.8373604894
M169T80_POS,168.53341510521568,80.35624999999999,2321690.7305664457,2239474.7386636315,2412553.8468460934,2637871.283621773
M169T64_POS,168.92071770393193,64.09505,4518452.809166669,5190619.1990624955,4323285.7613552,4867684.957606248
M169T936_POS,168.97994320929763,935.572,3228680.523035694,2516088.2898214264,1850082.989645795,2649243.1849754667
M169T91_POS,169.03521876998235,91.09434999999999,62257268.57109269,59865749.15918187,61031555.37090221,62143403.39958337
M169T62_POS,169.04522593995975,61.93755,14463232.759010037,17123568.95586997,23025550.714716658,18335382.478080045
M169T126_POS,169.04819787760573,126.2935,62720330.85042504,60715194.20433592,70447711.90343751,61517749.06339283
M169T66_POS,169.05812374475414,65.61905,6271626.5993812485,7177771.997200011,6821686.673687504,7588489.67803194
M169T717_POS,169.07574351808674,716.8705,1811158.4896614293,1538710.481062488,1720015.3340999952,1617016.8005781204
M169T547_POS,169.085698594811,547.2855,8307894.494130685,7674715.620598704,7650822.8339453,7126715.728854121
M169T451_POS,169.12179114205674,451.4605,7365244.016471139,7615100.416656224,8449654.467703113,8150388.71466073
M169T628_POS,169.12176742915608,627.5145,953783.117225008,998493.3145624779,NA,NA
