peak.name,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,QC,QC_01,QC_02,QC_03,QC_04
M387T61_POS,386.9173747726552,386.91713188870875,386.9176176566017,60.9855,60.7052,61.2658,2,2,NA,7404828.1128593655,6998267.919462491,NA
M387T930_POS,386.9388268961402,386.9386696864848,386.93912043856636,930.197,930.042,931.646,3,3,201014.46666294715,99025.9447875024,144880.51688110354,NA
M387T75_POS,386.9828428661248,386.98239619915114,386.98355478132225,75.3354,75.2467,75.5449,3,3,NA,432313.2836794927,395289.4555250782,481703.67680667574
M387T415_POS,387.0470699159063,387.0459099004226,387.04747517502886,415.34299999999996,414.282,415.948,4,4,493968.0483445349,462112.57697460946,580824.342949218,663650.7069374999
M387T615_POS,387.09127039446,387.09103708068545,387.0915150617677,615.424,615.358,615.466,4,4,143027.7567324212,156494.52425390686,138280.08603476724,152627.34463541608
M387T410_POS,387.0908902078389,387.0908211982733,387.09095921740453,409.5155,409.161,409.87,2,2,145716.7313875002,NA,164729.89094531213,NA
M387T571_POS,387.1067008866519,387.1066765543649,387.10675614256365,571.301,570.48,571.452,3,3,263307.48992382985,264271.096555343,NA,211692.12517655795
M387T265_POS,387.1251590084099,387.1250597847702,387.1252049511633,265.3395,265.041,265.927,4,4,905160.6446992141,931752.4011644914,1158410.1048490794,1108801.8036065344
M387T282_POS,387.11835024627135,387.1181309027634,387.11896259371593,282.2735,281.869,283.16,4,4,284413.32912109164,261927.65207254337,223832.99759765563,293686.5550566399
M387T346_POS,387.1241376643658,387.12300388144337,387.1244069248921,345.752,345.558,346.236,3,3,226082.6826070339,189760.02637565066,236299.95182500032,NA
M387T500_POS,387.1427389330819,387.14254236519434,387.14303063057633,500.376,499.903,500.973,4,4,742146.569000974,866959.8891770844,889608.2483394301,776181.2816246423
M387T849_POS,387.1665978515602,387.1663834526413,387.166598347554,849.358,849.234,849.375,3,3,NA,310072.18376985117,241134.7490390667,359686.8703124969
M387T882_POS,387.1663697500903,387.16603696162224,387.1665222955074,881.817,881.69,882.525,3,3,NA,273188.9804160142,288192.2971757798,305767.3301132824
M387T714_POS,387.17897466716715,387.1786939342739,387.1790244830204,714.377,714.364,714.499,3,3,NA,2847218.715828134,2662893.986096357,2565153.116189444
M387T731_POS,387.1916514208471,387.191564101891,387.1917605199724,730.7435,729.953,730.849,4,4,10553474.714648444,10128726.551102957,10262954.608772602,9252386.770621076
M387T352_POS,387.200728128424,387.200658030947,387.20081979004243,352.391,352.048,353.189,3,3,1692397.7267756702,1618002.732592966,NA,1973250.8647214859
M387T385_POS,387.2005635478184,387.200267894358,387.2006447984393,384.552,383.796,385.22,3,3,NA,1069981.5166423002,1121490.9749484337,1078131.606052733
M387T288_POS,387.20086122121586,387.2007986232491,387.2009238191826,288.4255,287.909,288.942,2,2,NA,NA,122678.25442031177,145321.5854999991
M387T718_POS,387.21331628823464,387.21313668973784,387.21337451982237,718.4285,717.77,718.462,4,4,8864473.479143454,8133606.388034924,9696003.769844715,8212013.059384771
M387T829_POS,387.21309436259486,387.21301461996256,387.21315404611147,828.5205000000001,828.404,828.601,4,4,1019572.3956562476,1086479.7208530742,1239793.9876562478,1104760.00986327
M387T620_POS,387.23697364791394,387.23687286242307,387.23707443340487,620.4085,620.35,620.467,2,2,NA,148532.71139218874,NA,205110.39704427187
M387T702_POS,387.25157239044177,387.25143681454415,387.2517591905748,701.9995,701.44,702.474,4,4,447735.9487291634,403400.2012249999,412527.9136000045,379582.9015234354
M387T909_POS,387.2964144057462,387.2950778412373,387.2966468381285,909.351,909.197,909.359,3,3,63347.746582812026,46761.19868583891,NA,55309.15566191284
M388T415_POS,387.5482280612766,387.54797435751567,387.5484817650375,414.92499999999995,414.866,414.984,2,2,216529.4784187516,NA,207714.56107868266,NA
M388T353_POS,388.0728016513215,388.07257822493733,388.07296736387406,353.4635,353.017,353.993,4,4,890944.2190325544,944885.3768156234,849353.5286523427,921293.8198835194
M388T612_POS,388.1047998996472,388.10475896292314,388.1050115651771,612.113,612.029,612.902,3,3,187907.72024609213,NA,159148.74105000132,214899.5479640633
M388T797_POS,388.14158697364144,388.14146994393883,388.14195635366235,796.55,795.787,797.452,3,3,NA,616805.8460576911,624244.4444999985,615023.5817988303
M388T501_POS,388.1455626875415,388.14542329330527,388.1457020817777,500.744,499.903,501.585,2,2,93818.31240234323,NA,NA,156974.27790006404
M388T473_POS,388.15829205885143,388.15819602651453,388.1597874207281,473.11850000000004,472.603,473.509,4,4,8790451.931205718,8486147.146065356,8160171.087527118,9464291.121871447
M388T751_POS,388.15607725168616,388.1559951036659,388.1561593997065,750.7145,749.999,751.43,2,2,NA,1706709.5987871236,2307000.77367046,NA
M388T255_POS,388.17985333764875,388.17931527665036,388.1804998491985,254.71550000000002,253.741,254.963,4,4,475589.3669388024,494210.81044726446,506604.02145703015,505942.6825210327
M388T777_POS,388.180718740432,388.17996684777756,388.1811524143134,777.4105,776.693,778.31,4,4,814926.1567890613,666946.5259375067,633594.2155781232,863055.8472060515
M388T730_POS,388.19603908016234,388.194637823514,388.19623194353954,729.9275,729.901,729.996,4,4,1794124.717002582,1673186.771337869,2012986.7536510336,1604487.609196784
M388T867_POS,388.1908199800184,388.1906862142296,388.1909578002543,866.801,866.781,868.371,3,3,137876.22610351682,NA,101313.20683125108,163328.8334218775
M388T352_POS,388.20353298923425,388.20352811785455,388.20372853921407,352.366,352.048,352.391,3,3,287531.119525392,279542.15702656086,NA,416615.57402978727
