peak.name,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,QC,QC_01,QC_02,QC_03,QC_04
M430T437_NEG,430.17961173468035,430.17934651565565,430.1797972133167,436.78499999999997,436.582,442.501,4,4,189296.511475912,184718.1110087896,180991.68993750037,50126.259747265416
M430T486_NEG,430.22652730049475,430.22640589420496,430.2266615816658,485.8675,485.603,486.543,4,4,287952.1607473942,275266.3144670756,275319.646125001,289581.6576654041
M430T505_NEG,430.22635582136354,430.2260567713035,430.2265346028336,505.3025,504.82,505.716,4,4,269043.6145178595,294607.38624884124,262182.17915787874,284191.64146023797
M430T327_NEG,430.23066780030354,430.2304418920342,430.2307735001281,327.2645,326.808,327.867,4,4,608585.2496426784,607983.4822426257,584131.045382081,596385.7769070307
M430T150_NEG,430.2306224695488,430.23053666698394,430.2306972293489,150.111,148.922,151.265,4,4,1090094.8838774413,1084157.9879080518,1082961.3517511263,1001665.4401113272
M430T728_NEG,430.2343680687833,430.2339335012569,430.2348026363097,728.1005,727.972,728.229,2,2,177018.15715625102,NA,167317.4097128918,NA
M430T710_NEG,430.25182521559987,430.251701341066,430.25192991839003,709.885,709.686,710,4,4,13486051.418935522,12767692.416103495,12297661.770594707,12825659.02146273
M430T602_NEG,430.28012526943024,430.2796981914763,430.28134372172036,602.228,602.086,614.74,5,4,177459.37122180182,162594.22636230531,181733.24553698863,155694.62514953507
M431T97_NEG,430.9171793458073,430.91687021556646,430.91772463233775,97.02885,96.9977,97.7052,4,4,1802529.5060627076,1784918.4017926962,1352963.3151740616,1430749.1946453745
M431T937_NEG,430.92762832680455,430.92753799359025,430.92772873894245,937.332,937.227,937.661,3,3,NA,152936.03129129592,215746.31754545457,207225.31440844634
M431T79_NEG,430.91758028157153,430.91722394828054,430.91828799891374,79.0076,78.9721,79.7321,3,3,1408646.728010937,NA,2078512.499539508,1697015.6746683226
M431T219_NEG,430.98729417122604,430.9871317689219,430.9874565735302,219.02100000000002,217.331,220.711,2,2,145679.9201743608,84272.97523135657,NA,NA
M431T451_NEG,431.04643182770644,431.04623364572905,431.0466300096839,450.8805,450.766,450.995,2,2,309868.11484374985,NA,NA,279610.4757734362
M431T507_NEG,431.09733615899825,431.0970551235274,431.09747005065924,507.464,507.204,508.145,4,4,351637.81230468675,388879.0694483816,353483.96136411617,316720.59204553184
M431T306_NEG,431.1186530672228,431.1184460446872,431.1187816883853,305.682,305.219,306.29,4,4,5097724.101502438,5083307.224777688,5178851.709823934,5182346.073812696
M431T632_NEG,431.14545554569924,431.14530925511,431.14646758174206,631.579,631.378,632.217,3,3,112155.75800000221,94837.0705249983,NA,111334.48348795634
M431T537_NEG,431.1340531297466,431.1339622769205,431.13414398257265,537.435,537.352,537.518,2,2,81832.58380312586,68713.45825546909,NA,NA
M431T146_NEG,431.1588525192757,431.1587761427197,431.15910332684297,145.5815,144.808,146.309,4,4,500360.82181727345,540802.714133897,545173.0626888028,573738.479687933
M431T408_NEG,431.19083213525437,431.19073097602205,431.19091654911455,407.5075,407.402,407.664,4,4,26029191.411388773,27948168.097130105,26887825.12103996,26804276.390046634
M431T621_NEG,431.1831382425861,431.1829016402071,431.1835594810111,620.678,620.414,621.407,4,4,225646.5783352888,154132.58711367156,238145.96073863553,177583.80091699335
M431T731_NEG,431.18370703011624,431.1834944154381,431.18415912423706,730.7025,730.478,730.845,4,4,3657341.178640618,3322749.068818328,3675114.527023958,3325135.918300801
M431T391_NEG,431.19111697428264,431.1910561973762,431.19117775118906,390.9175,390.807,391.028,2,2,10591674.629223252,NA,NA,10068134.985560827
M431T353_NEG,431.1908369142983,431.19078567737705,431.1913574007232,353.446,353.375,353.628,4,4,39526645.149718314,41917356.63927907,38886641.07417858,39710471.08363689
M431T781_NEG,431.2014873320778,431.2011474638373,431.20167001860693,780.5235,779.52,780.855,4,4,720528.8444156921,655323.6654199229,738164.8409531247,663494.583786452
M431T327_NEG,431.23352561037046,431.233192826908,431.23360657549597,326.849,326.808,327.041,4,4,111969.90162656164,112890.36789843753,115206.32647054024,100991.2631835932
M431T618_NEG,431.22851163401924,431.228289993324,431.2288063568088,617.675,617.242,618.086,4,4,523977.28442621196,589588.796075527,550336.0459531265,635286.0889982656
M431T151_NEG,431.23360119924473,431.23337739682876,431.23393158581774,150.5245,149.752,151.265,4,4,147703.42020870515,162348.03691861973,135254.84886962897,157753.40062194798
M431T505_NEG,431.2289528196346,431.22890045548786,431.2290051837814,505.183,504.82,505.546,2,2,NA,NA,93848.95255859311,68158.90168749948
M431T708_NEG,431.2532298153616,431.2528748087433,431.2535848219798,708.208,708.14,708.276,2,2,NA,1281827.3209941385,NA,1187353.2084241041
M431T737_NEG,431.25450929146575,431.25435388137566,431.2550171871861,737.379,737.284,738.335,3,3,311135.07869032153,187397.8989096703,NA,287697.3092773465
M431T752_NEG,431.2649714085248,431.26492593165807,431.2650168853915,752.2335,752.128,752.339,2,2,5191299.410614674,NA,5005451.708102348,NA
M431T719_NEG,431.2650555388867,431.26498498665507,431.2651576416745,719.0775,718.865,719.175,4,4,7452152.3491601925,7659699.676473439,8148688.464570023,7561409.986786004
M432T608_NEG,431.5836438511784,431.58352903838727,431.58383988319935,608.0015,607.241,608.272,4,4,2009261.7865713337,1857942.0185351628,1963193.1712822146,3176763.158559385
M432T593_NEG,431.5835712043762,431.5834005666914,431.58370762518825,592.645,592.09,593.259,4,4,1066718.7378339914,1152914.8992539106,1248883.7567727424,1181970.7374384762
M432T181_NEG,431.974181120438,431.97395769873606,431.9743422622511,181.081,181.026,182.697,3,3,82059.13888110346,NA,63370.03788828133,68370.72617187498
M432T544_NEG,432.05941390022355,432.0592105585195,432.0596317835257,543.959,543.832,544.173,3,3,108393.18709375017,NA,148709.60799707228,165733.18151220624
M432T607_NEG,432.08583314968865,432.0857003788611,432.0859526407406,607.429,593.063,608.093,5,4,1152307.3881159415,657905.9590078169,712174.8355885363,1087643.9678725079
M432T145_NEG,432.0997974390449,432.0994511695428,432.10019655493426,144.753,143.978,145.48,4,4,189124.096346571,297676.39961697016,301306.5831295572,227187.851205357
M432T184_NEG,432.09902924256926,432.09879089592187,432.09910434424194,183.521,182.723,184.323,3,3,141935.890177557,NA,124939.55372544665,124895.3460126953
M432T507_NEG,432.1010723541843,432.10089293660116,432.1012517717674,507.431,507.316,507.546,2,2,78402.89392031172,NA,NA,68725.03088124994
M432T473_NEG,432.11339504767403,432.1131522227377,432.11354873050755,472.50149999999996,472.273,473.277,4,4,825180.250814448,810129.7762027709,780103.637775003,896393.1702499982
M432T459_NEG,432.11410241826013,432.11361730159746,432.11458753492286,458.59950000000003,458.135,459.064,2,2,NA,NA,71523.601176270007,75323.34690234404
M432T305_NEG,432.12216199454235,432.1220393856869,432.1223322829783,305.26599999999996,305.219,306.29,4,4,1012445.2855613827,925809.6283934665,978647.8777768543,921180.3260379456
M432T731_NEG,432.1865816684108,432.18634913797456,432.18705222097356,730.755,730.65,730.845,3,3,756734.0244570298,676698.0702916668,NA,697453.475879887
M432T648_NEG,432.1865116611095,432.18634190320796,432.186681419011,648.133,648.043,648.223,2,2,158153.41031250003,188257.41424082086,NA,NA
M432T353_NEG,432.19451486909,432.19438256898025,432.19461684066084,352.6115,352.543,352.795,4,4,7247890.244119928,7695276.206505063,6959482.601120544,7435722.792893874
M432T390_NEG,432.1946573255868,432.194455196211,432.1947682091863,390.428,389.938,391.028,4,4,2268137.490552592,2614969.9775211173,2239180.481375553,2186539.589303153
M432T407_NEG,432.1945988613073,432.19449127118145,432.1946338334238,407.4405,406.848,407.536,4,4,5428415.708996214,5946736.838330996,5616140.097705091,5818657.952823544
M432T474_NEG,432.190252684783,432.18562325887,432.19488211069597,473.7885,469.961,477.616,2,2,124307.02316542862,322455.51558398525,NA,NA
M432T781_NEG,432.2052276439396,432.20511224282046,432.2053090597493,780.518,780.326,780.855,3,3,NA,164345.16889531494,162021.4667499987,177106.398046875
M432T618_NEG,432.2310979733627,432.2309029357688,432.2322656129062,617.756,617.08,618.916,4,4,125333.03294531225,193087.70479115413,143125.5952290046,126535.35681152403
M432T313_NEG,432.245998537943,432.24572056399387,432.24627651189223,312.8065,312.687,312.926,2,2,65515.61392578179,NA,68715.5095962897,NA
M432T752_NEG,432.26789954212126,432.2597516621557,432.26834892692864,751.734,747.3,752.339,3,3,819810.0519865091,852785.0048554691,NA,125365.90747031212
M432T637_NEG,432.2965129876321,432.29611298743674,432.2966570022298,636.7915,635.388,637.396,4,4,116792.38516264278,97490.53848242159,103278.07615253856,110247.49368749915
M433T608_1_NEG,432.5827960259628,432.58275753347226,432.5828345184533,607.9945,607.91,608.079,2,2,NA,NA,576930.213451259,664352.9557811111
M433T64_NEG,432.8563368572959,432.8563015905019,432.8563721240899,63.71225,63.7094,63.7151,2,2,NA,NA,1418557.6581703129,1132646.9866000009
M433T571_NEG,433.05642131700233,433.0562932775606,433.05659164120596,570.6005,570.46,570.794,4,4,12250400.636771671,13455559.630792687,13401141.03429218,12742365.85894655
M433T432_NEG,433.0881510647417,433.08799036914724,433.0883708507469,431.6845,431.572,431.835,4,4,407630.97368408216,447276.3495976552,404255.5816758916,467896.0335286459
M433T608_2_NEG,433.0842549030609,433.08370006025586,433.08523719281436,607.91,592.232,608.093,5,4,338637.1270761714,198459.1555685769,205781.94577473804,231121.88648111827
M433T526_NEG,433.1114028294748,433.1105775987372,433.11382134773305,525.781,525.519,537.352,6,4,491588.1288883923,587301.0223437456,477622.23368400906,532862.4575830112
M433T295_NEG,433.13193887360774,433.13143831627855,433.13247343727926,294.8885,294.432,295.499,4,4,224349.4567089852,260828.67377009024,249098.37911881434,239613.87516462122
M433T529_NEG,433.1496215258236,433.1494951898563,433.14974786179084,529.0325,528.863,529.202,2,2,91547.58616054796,NA,106720.5715151369,NA
M433T321_NEG,433.1712428042907,433.1710472644689,433.1717492448592,320.62649999999996,320.172,321.238,4,4,8601586.986348104,9279865.740071546,9576043.052664015,8920534.103177082
M433T368_NEG,433.17109024087233,433.1704956142191,433.17142419297414,367.5955,366.69,367.776,4,4,4260250.360646308,3011273.1843515607,3383524.4141610614,4113600.9902888243
M433T504_NEG,433.1714636937696,433.17144503823613,433.1716301785978,503.99,503.875,504.057,3,3,NA,117056.94361272338,130882.23996704169,117718.65873535088
M433T281_NEG,433.1719141346173,433.1718535608438,433.17197470839085,281.2045,281.199,281.21,2,2,NA,1203189.6527682117,NA,1184692.1342502425
M433T407_NEG,433.197318302854,433.1970856621742,433.1974041234251,406.674,406.57,406.848,4,4,787416.4868750065,856892.2143374974,849400.9800937552,892361.2190968734
M433T390_NEG,433.19651526237044,433.1961594808282,433.1965218452778,390.407,389.97,391.028,4,4,310281.52838047023,283602.96261718596,246916.1975486897,291514.57399257954
M433T706_NEG,433.19942773639985,433.19928926011255,433.1995833218574,706.4200000000001,705.831,706.604,4,4,676287.8929083261,701266.5403891065,736142.9644121097,792436.2912256782
M433T669_NEG,433.1991855517423,433.1991153529286,433.19962428713956,668.918,667.92,669.096,4,4,445351.9112642088,493668.5044073664,449967.0749525966,626282.6807443161
M433T373_NEG,433.2078566580943,433.2074193784741,433.2081288631946,372.582,372.508,372.766,4,4,915952.0255892875,986305.4096372811,1206925.0000059535,928827.6748169662
M433T422_NEG,433.20812538834457,433.2080288891691,433.2082515778628,421.7345,421.557,423.368,4,4,852461.8344926226,1015556.793534806,893897.8851708976,941632.257377168
M433T573_NEG,433.2074611532694,433.2067809976442,433.2083551949994,573.289,573.087,573.928,3,3,168224.81955781044,195208.43520312483,NA,222698.12213671903
M433T745_NEG,433.2360739999282,433.2359536702707,433.2361943295857,744.502,743.97,745.034,2,2,NA,134334.11232106283,NA,153825.04200520733
M433T568_NEG,433.2443319426577,433.2434990912735,433.2445505608648,568.1005,567.965,568.305,4,4,646657.7537656277,912917.961327439,736312.3484701732,678939.5347500005
M433T527_NEG,433.25551082647223,433.25546520786065,433.25555644508376,527.451,527.368,527.534,2,2,69641.11510351583,44595.59237070289,NA,NA
M434T69_NEG,433.8459361794253,433.8374923101315,433.8460435103454,68.5618,68.4985,71.7245,3,3,1772692.2170742187,717417.5426529016,NA,1779023.3181110932
M434T96_NEG,433.96177964470274,433.9611606270184,433.96249143784235,96.2157,96.1851,96.8941,3,3,415268.69710625074,441952.2841232805,401621.3813510156,NA
M434T86_NEG,434.0257455275645,434.02530784200013,434.0258526043116,85.5217,85.4916,87.0838,3,3,410230.80679394526,574992.7650768217,NA,676711.1610473633
M434T545_NEG,434.01774061405007,434.0177024794419,434.01777874865826,544.5065,544.173,544.84,2,2,84067.91207500052,76646.09030312338,NA,NA
M434T315_NEG,434.0605856412611,434.0604740878124,434.06077488687674,314.807,314.347,315.418,4,4,21686697.52220764,21401961.53332567,22352148.42245778,21936292.819908876
M434T571_NEG,434.05895552970867,434.05871968293627,434.05997549102796,571.0155,570.46,571.628,4,4,2008334.200041055,2105610.9712656266,2221613.96516821,2148911.7072316613
M434T71_NEG,434.11398119811224,434.1138946023376,434.1140436120487,70.9496,70.9243,71.6406,4,4,7104292.893284714,6290748.850406252,6454316.782456059,6920402.101031237
M434T295_NEG,434.1353717020091,434.1348162835672,434.13592712045096,294.885,294.432,295.338,2,2,NA,47678.250025879126,44283.730968750155,NA
M434T502_NEG,434.1655424307378,434.1652852186547,434.1657980195784,501.5295,501.377,501.738,4,4,742409.1009521502,719631.4922050778,693155.5077070325,743413.3037258493
M434T321_NEG,434.17406131563285,434.1739322633716,434.17415068452567,320.62649999999996,320.172,321.238,4,4,1768440.4597685486,1863782.2390759299,1933846.4096407339,1817824.392054689
M434T368_NEG,434.1740658670921,434.17356903054406,434.174280842883,367.562,353.483,367.776,5,4,688201.3101637389,724022.8872500021,816643.19390332,685440.584236152
M434T598_NEG,434.17961581044483,434.17908559938707,434.1801460215026,597.9835,597.916,598.051,2,2,NA,NA,81280.38503320343,66819.89728476587
M434T706_NEG,434.2021993902265,434.2019594926605,434.20235299018094,705.831,705.504,706.604,3,3,175260.0545651045,195553.01296540242,186405.8583430161,NA
M434T422_NEG,434.21073314971096,434.2106791338789,434.210787165543,422.437,422.397,422.477,2,2,NA,NA,114124.24396788224,105194.93215283155
M434T336_NEG,434.2105789845765,434.2101384824989,434.2107018402202,336.177,335.952,348.408,3,3,97653.1254685536,NA,41861.104813476864,100464.2201875006
M434T570_NEG,434.24709487749914,434.24639241675317,434.24725288527827,570.2845,559.974,587.1,8,4,118343.11480211232,217964.7613211353,119626.56737731902,125241.9882410471
M435T61_NEG,434.8717928951546,434.8714487610254,434.8721370292838,61.3371,61.3323,61.3419,2,2,72355655.25478128,75910216.53065635,NA,NA
M435T931_NEG,434.88931187843957,434.88900995617723,434.8894574218563,931.0135,930.833,931.979,4,4,1327701.4765136691,1660660.3983794334,1503993.6246065798,1464096.8450460834
M435T368_NEG,434.94839694887554,434.9481626204823,434.9487048240421,368.483,367.562,369.298,4,4,591118.5768001642,541298.2156272327,618572.354601797,435169.12180572504
M435T95_NEG,435.0111500105537,435.0108022426543,435.01135659364013,94.5931,94.5904,95.3154,3,3,641189.5809574202,435794.0454712508,685553.4158593746,NA
M435T131_NEG,435.02069150952207,435.02034389345727,435.02112122860296,130.713,129.908,131.575,4,4,145827.87960828966,131690.04887499992,146781.1136458328,113890.73122851553
M435T571_NEG,435.05163990235087,435.0513802111092,435.05176273879914,571.0155,570.46,571.628,4,4,1320303.144386892,1460083.0197972772,1428581.535490724,1370156.510046874
M435T315_NEG,435.0638805683647,435.0637758821399,435.06395537562634,314.807,314.347,315.418,4,4,3109161.1614597165,3005419.2855429775,3152291.187468751,3139046.6736078486
M435T181_NEG,435.1113594749122,435.1111538971696,435.1115251694005,180.63850000000002,180.205,181.863,4,4,147548.0051536454,162280.46013110393,149462.24845617652,144582.95071679697
M435T71_NEG,435.1030639092157,435.10295642626943,435.10544411343113,70.54785000000001,70.0868,84.679,4,4,1074477.6374250017,1010697.5187105471,1626073.1159506394,1818417.90033203
M435T417_NEG,435.1342219349702,435.1341375166193,435.13432118862835,416.674,416.564,416.836,4,4,665397.9634000009,705606.5467587907,656541.1072314455,652167.5933095687
M435T447_NEG,435.1288024427838,435.12859871280205,435.1290061727655,447.18050000000005,446.857,447.504,2,2,107474.80400302673,NA,NA,66693.10253320305
M435T531_NEG,435.1604174731163,435.1600951791191,435.1608385291354,530.65,528.863,536.518,3,3,NA,74138.20750319633,180019.29744140705,224732.31361450072
M435T502_NEG,435.1692576387875,435.16897085708024,435.1696539867016,501.5295,501.377,501.738,4,4,125133.416641405,154113.53831250058,110244.16124882916,143921.43512500054
M435T367_NEG,435.17558360768,435.17533257406933,435.1766143779528,366.797,366.69,367.562,3,3,NA,92117.21063671858,112631.56747488808,67559.51269124344
M435T346_NEG,435.18627895838574,435.1860579116184,435.186316897917,345.98699999999997,345.917,346.167,4,4,1485847.5152726104,1566505.9924728249,1319159.4093081257,1465383.2493061104
M435T316_NEG,435.1863444128945,435.18614588433934,435.1864189739827,316.469,315.182,317.076,4,4,904024.7228138772,872999.1388748781,1190163.5408083955,885199.9165570334
M435T646_NEG,435.1863386806252,435.1860458188231,435.18663154242734,646.035,645.709,646.361,2,2,68473.10951855397,NA,NA,84166.55801367176
M435T469_NEG,435.1864836858374,435.1863885283579,435.18657884331697,469.4155,468.22,470.611,2,2,NA,NA,119213.33068398497,80027.69242610702
M435T706_NEG,435.19653842695925,435.1963609803551,435.1966190341867,706.0889999999999,705.766,706.493,4,4,177234.20607812537,166120.78218749881,245729.0298515593,271991.86961160466
M435T630_NEG,435.214680643256,435.2140108415407,435.2153504449712,629.7315,629.557,629.906,2,2,209230.9927499984,NA,227702.3403352866,NA
M435T715_NEG,435.21481336704596,435.21450837623934,435.21501515814236,714.902,714.685,714.985,4,4,484535.27723228006,435764.6224624388,494942.9487211898,551343.727575001
M435T436_NEG,435.2245930717269,435.2245613799024,435.2247896628467,435.8545,434.91,436.002,4,4,835414.0082166668,787139.9262959902,745064.3481567809,839402.0851439703
M435T389_NEG,435.224654835095,435.2245309425914,435.2247787275986,388.81949999999995,388.275,389.364,2,2,215212.71154687577,NA,217424.0973078123,NA
M436T70_NEG,435.748304923752,435.7482675648474,435.74834228265667,69.7814,69.3948,70.168,2,2,NA,733030.5896214845,NA,513161.6493523435
M436T61_NEG,435.8735110707668,435.8728292651014,435.87435540543606,61.3323,61.3257,61.3419,3,3,4541277.695373634,5346560.477895515,NA,4896048.183651174
M436T939_NEG,435.89304121351176,435.89292169144983,435.8931480925629,939.324,938.891,939.79,3,3,NA,66371.87352343736,105498.07603747616,160685.83711607318
M436T929_NEG,435.90541650744666,435.9047400099285,435.90598185168386,928.8050000000001,927.123,931.979,4,4,2082665.6405957013,2260350.761251401,1917675.0977656243,2353072.9792183996
M436T71_NEG,436.0399051882997,436.03983517705234,436.04000615617485,70.90265,70.1409,70.9548,4,4,1237609991.9092793,1229156397.2764606,1247503259.7355254,1233213102.306366
M436T86_NEG,436.0400074134675,436.039943108927,436.0401073461998,85.51915,85.4916,86.2569,4,4,1060346264.2033092,1075416491.9825222,1073033569.4523647,991688326.6592046
M436T571_NEG,436.054575368073,436.05452645161586,436.0546108417633,570.6005,570.46,570.794,4,4,200960.88495637945,209066.55057470812,234392.5410750009,193140.4653157553
M436T315_NEG,436.0559584821555,436.05577209971057,436.0561090504706,314.807,314.347,315.418,4,4,2432764.1255399333,2571686.8386816443,2609123.2958623604,2592675.4480164447
M436T379_NEG,436.08564532672665,436.08530063558027,436.085990017873,378.807,378.427,379.187,2,2,NA,135716.1709570305,NA,146430.63285481796
M436T488_NEG,436.182170400731,436.1821127077205,436.1825711724838,488.2375,487.261,488.44,4,4,267092.14809147146,262041.42642304665,282437.2972324218,276761.75349023496
M436T316_NEG,436.1909061917545,436.19058247857134,436.19102919812656,316.091,305.219,317.076,5,4,155178.1588671867,178680.3272431637,159488.03325000094,59716.08280371137
M436T346_NEG,436.1907942376738,436.1906646508804,436.19092382446723,345.6445,344.502,346.787,2,2,220482.15205483788,NA,NA,129983.93661791975
M436T435_NEG,436.2278315311508,436.2274737292488,436.228009339405,435.02250000000004,434.91,435.17,4,4,166516.87896651836,146746.76115996,141670.66640624974,157972.15619815318
M436T494_NEG,436.21864071208427,436.2185961554337,436.2186852687349,493.538,492.35,494.726,2,2,NA,NA,142563.14572265677,45217.21937695329
M437T940_NEG,436.8767143246805,436.87650096547657,436.8769276838845,939.928,938.891,940.965,2,2,NA,103359.3427432625,91926.15773328976,NA
M437T369_NEG,436.94439255754605,436.9438183665795,436.9447486783335,368.7915,367.629,371.937,4,4,41825.43835839835,54913.66457031258,43129.78908874509,94131.97903971345
M437T218_NEG,437.0105528997234,437.0101981784514,437.01073017737303,217.7895,217.331,219.051,4,4,460058.0553363134,407596.8954850261,458334.41260042303,449772.54233113024
M437T451_NEG,437.03828438269477,437.03800763562685,437.0384051120319,450.8165,450.699,450.995,4,4,2568220.3963671788,2385578.103483171,2796800.0251481407,2606335.9356652596
M437T71_NEG,437.0434228494656,437.043272586659,437.0435197606981,70.5188,70.1409,70.9444,4,4,182563793.02820992,193287020.00947356,185494120.87273756,187699611.09670407
M437T86_NEG,437.0435484955114,437.043405914992,437.04363177061146,85.51915,85.4916,86.2569,4,4,154909741.42018068,145443306.1749668,158557045.09280032,150161566.92886138
M437T315_NEG,437.0600731825019,437.05999012850066,437.0601719608794,314.807,314.347,315.418,4,4,339691.46667187574,347057.9042075579,305298.4160302735,332612.96234667953
M437T125_NEG,437.0585077034311,437.058396922764,437.05861936989817,124.983,124.209,124.984,3,3,NA,221256.76602783144,212338.58498437522,205785.51352734375
M437T472_NEG,437.1057993920492,437.1056366078056,437.10602279086004,472.4165,472.273,472.622,4,4,1529105.6824312347,1660534.597832036,1649971.817644542,1748863.2944687498
M437T488_NEG,437.14297150033883,437.1427263557949,437.1432166448827,487.76649999999995,487.441,488.092,2,2,NA,116463.30615234311,140541.18163444035,NA
M437T439_NEG,437.18413983366764,437.1839568441868,437.1841588307727,439.228,439.085,440.178,3,3,232528.97589587278,173164.38067031375,176291.56584843693,NA
M437T690_NEG,437.19487168583333,437.1941140917458,437.1949661384175,690.427,689.843,690.579,3,3,NA,195249.74690119008,199478.95110416648,234474.67913121346
M437T468_NEG,437.2015969221955,437.20153982887507,437.2026101690985,467.631,467.461,476.428,3,3,1614746.0903278077,684704.2495017888,327794.9173242191,NA
M437T456_NEG,437.2025183649651,437.2022464406843,437.2027902892459,456.1395,455.643,456.636,2,2,NA,363786.2325712893,343197.56807979976,NA
M437T430_NEG,437.23864947649923,437.2378338537299,437.2387404222157,430.4435,430.043,430.807,4,4,210712.45974739463,189302.56974023563,183152.53376041722,286630.68952465826
M437T577_NEG,437.23048264466263,437.22993156079684,437.23106529812486,577.1759999999999,576.616,577.253,4,4,1227506.5090360746,1171696.8368242793,1137475.309706248,1299785.099345959
M437T417_NEG,437.27520828709135,437.27510452791927,437.27531204626337,417.094,416.646,417.542,2,2,NA,57764.06119921857,NA,63410.8837890625
M438T969_NEG,437.8718481271071,437.87173225823574,437.872033111754,969.146,968.335,971.602,4,4,3945686.2233085576,2821848.9792301827,3174734.237709962,2905555.5482666064
M438T218_NEG,438.02608998095377,438.02588720476217,438.0261791031579,218.204,217.331,219.051,4,4,1123275.8485185546,1119046.287594784,1090094.1402727533,1263388.8602141924
M438T71_NEG,438.03609933317625,438.03602272668803,438.03619557367745,70.90265,70.1409,70.9548,4,4,137942737.09675956,154783121.75739387,150713252.99183756,153972206.58104995
M438T86_NEG,438.0362309165053,438.03609474006703,438.0362335426791,85.51915,85.4916,86.2569,4,4,131669356.06238034,116102292.55209464,128792047.90277071,121131835.76340486
M438T451_NEG,438.041745908596,438.04156403605367,438.0419277811383,451.15,450.699,451.601,2,2,NA,NA,407364.63429814234,193772.50980078152
M438T472_NEG,438.1086498659671,438.1084563905683,438.10891411938627,472.4165,472.273,472.622,4,4,298756.03172851616,289487.1664921896,294785.7011859386,302371.5419414062
M438T349_NEG,438.12608433395303,438.12599650973686,438.1262316011317,349.3085,349.238,349.489,4,4,361922.6316666677,340135.9864062486,358897.9339433586,334101.9911380208
M438T331_NEG,438.1334969829878,438.1333204241489,438.134074130018,331.002,330.959,331.197,4,4,1521554.6937676312,1700064.703947136,1608750.3144337682,1586821.7647340323
M438T679_NEG,438.137115269497,438.13657442679954,438.13730629223545,679.0250000000001,678.784,679.812,4,4,133766.32182812307,154364.24993273974,135206.87648681525,146610.580429526
M438T534_NEG,438.2031232232405,438.2030869282657,438.2031595182152,533.9385,533.193,534.684,2,2,NA,43132.80857700916,50974.93648102607,NA
M438T576_NEG,438.23427653914405,438.2342214477386,438.23480564936756,576.4165,576.28,577.445,4,4,253425.43847333314,224487.274494335,213326.92709022042,243549.0866055588
M439T65_NEG,438.8015628934578,438.801462812043,438.8016629748726,64.54769999999999,64.5439,64.5515,2,2,NA,NA,1630100.1234000025,1417387.6918471886
M439T61_NEG,438.8643112713413,438.86427972943176,438.8643428132509,61.3371,61.3323,61.3419,2,2,4460870.710383399,4777338.623160163,NA,NA
M439T451_NEG,438.99705368666525,438.996889900318,438.99731724222875,450.8165,450.699,450.995,4,4,3996139.822107414,2760682.493640945,3001549.1381415464,2231014.2509350856
M439T71_NEG,439.03818715229676,439.0381089824715,439.03830622084365,70.90265,70.1409,70.9548,4,4,21099597.24653935,19404814.364006728,20827659.312959366,22113027.118883047
M439T218_NEG,439.030031067441,439.0298398925053,439.0303322529135,218.1715,217.369,219.051,4,4,121978.15853915128,83784.65623125,115973.31559687488,80920.18783945296
M439T86_NEG,439.0381879112648,439.03813420481526,439.0382444053893,85.5166,84.679,86.2569,3,3,14847889.886830168,17222422.1907281,15841046.57445521,NA
M439T64_NEG,439.0497667301621,439.0494111258532,439.04980444718257,63.7151,63.6769,64.4779,3,3,408550.78691536403,423203.02893562487,NA,376737.73499031283
M439T623_NEG,439.12365184805634,439.1234645368867,439.1237277258843,623.165,622.904,623.906,4,4,1559653.2270255692,1568792.644801134,1612746.2301531187,1473383.027045892
M439T562_NEG,439.12430070808364,439.1241276979967,439.1244737181705,562.383,562.299,562.467,2,2,160251.1797087407,159406.33359374997,NA,NA
M439T751_NEG,439.12618630601753,439.12608011627503,439.1262924957601,750.5675,750.46,750.675,2,2,102922.88218945207,NA,91920.08559635276,NA
M439T331_NEG,439.13697240776025,439.1366066341199,439.13704537855324,330.58500000000004,330.131,331.197,4,4,266398.9633817539,292532.3438215688,306779.47232519585,256625.00454336
M439T473_NEG,439.160596213075,439.16050151782656,439.16091381317335,473.1545,472.622,473.277,4,4,614455.8098763032,663920.4449296923,605296.2277060543,646805.4135651041
M439T290_NEG,439.16106513913815,439.16053296355057,439.161191649145,289.911,288.635,290.516,4,4,84714.0368568636,95021.0253118021,95777.79911386681,77177.86783510052
M439T614_NEG,439.1607067512899,439.1605175190137,439.16079672707366,614.3285000000001,606.398,614.93,4,3,1091021.014020432,1437424.6596276916,NA,1195655.046910144
M439T461_NEG,439.1604925542552,439.1603297315311,439.1605547702739,460.733,460.15,461.475,3,3,484436.9631157946,NA,452752.4587173562,461256.97305663984
M439T598_NEG,439.16061056168115,439.1603330959163,439.16095316784936,597.916,593.898,598.881,3,2,NA,NA,408836.0075703159,301195.0104757848
M439T483_NEG,439.17395596086783,439.1739014718147,439.1740029437682,482.53700000000003,482.38,483.937,4,4,549527.1936197927,428968.633883523,597198.7677783953,476308.7822112888
M439T519_NEG,439.21777933582064,439.2175878395287,439.2179269915157,519.357,518.358,521.471,4,4,105741.94644082035,125773.86400351537,89422.57350000042,125083.38605451015
M439T502_NEG,439.2176146891954,439.21730416844,439.21792520995075,501.6175,501.497,501.738,2,2,70825.02744023367,NA,NA,68511.10637050784
