variable_id,mz,rt,QC_01,QC_02,QC_03,QC_04
M874T677_NEG,873.5228686783336,677.384,258907.084595799,271561.88103302673,315966.605297851,251471.35954907272
M874T70_NEG,874.0932339746898,70.15445,953752.1268437507,1073564.6718000018,1054163.4491183055,1021282.1249007791
M874T86_NEG,874.0922401478348,85.5217,552125.2688774992,580646.5412073105,NA,597483.2355556923
M874T541_NEG,874.3211755956972,541.3979999999999,NA,NA,139035.24208740247,125444.18691562177
M874T664_NEG,874.3382676927735,663.5625,265310.4869509562,323569.5984953619,216669.01282405583,219461.19892383023
M874T706_NEG,874.4901542225207,705.7104999999999,2299300.353670968,1989326.6499111252,2262854.9325937578,2152686.547209828
M875T678_NEG,874.5272956177263,678.094,NA,79646.47112874372,110194.10703124954,111815.10633728173
M875T71_NEG,875.0860634277175,70.5188,931483.3142861335,1100406.2615687512,1139732.4195758947,1145620.42615781
M875T86_NEG,875.0868226005408,85.88929999999999,465195.2877464055,582473.5144010942,NA,NA
M875T353_NEG,875.1847577964575,352.594,947728.1471601548,1047014.8542099603,861874.9683015937,930351.7410346165
M875T472_NEG,875.2635658439484,471.552,133666.44346456425,175480.66539306656,178914.33186767556,186245.82724894778
M875T450_NEG,875.3558688028908,449.927,386655.8385924501,NA,397861.49080496555,297520.4270937485
M875T710_NEG,875.4191622250468,709.8430000000001,228434.62308047042,NA,245648.10900703413,NA
M875T744_NEG,875.4415001019844,743.5815,107561.10590401941,NA,NA,90731.30575767162
M875T717_NEG,875.4875430109619,716.6585,276857.3913708496,122391.75841132544,NA,NA
M875T706_NEG,875.492748556953,705.504,493433.3814897006,560401.7225244156,465919.04384472605,511118.648648439
M876T352_NEG,876.1865517114102,351.796,309474.77852148726,356732.3417402357,251057.8607177746,293591.2227776701
M876T471_NEG,876.2661038461804,470.701,NA,72686.05448153398,70961.00089941405,NA
M876T477_NEG,876.4691088547823,477.02599999999995,133953.1144042969,NA,99897.5854734372,NA
M877T699_1_NEG,876.5047877151858,699.053,107679.019689452,110301.74445269087,108801.88967656123,NA
M877T699_2_NEG,877.4394879127028,699.0450000000001,340442.27066476096,386810.2578194279,330732.49104492005,330409.08422135375
M879T771_NEG,879.4732446416209,771.097,359130.41344726615,261896.39418359406,282758.28988046665,288407.4893476546
M879T729_NEG,879.47656485076,728.5955,176962.97201269408,NA,NA,142622.69391562554
M880T880_NEG,879.5107905829977,880.082,404793.46987500484,345879.930491458,339830.41386377043,326067.7220314634
M880T860_NEG,879.5096518982396,860.443,183006.7093857412,133624.92370572838,NA,180006.55818359437
M880T764_NEG,880.4708217726428,763.929,368266.9300249041,359406.1294339515,325021.77643785614,562831.0941874627
M881T880_NEG,880.5126509601987,880.082,202823.26864955493,135792.92573437592,126765.74938828066,110894.25715976511
M881T423_NEG,881.1998332184089,422.50699999999995,NA,73978.65946992216,NA,76510.31892460906
M881T742_NEG,881.4920848513967,741.512,1957495.598848424,1732723.69489684,1406235.9231450625,1683186.7339832352
M881T780_NEG,881.4910098219174,779.6115,733587.7145331099,NA,1057035.0017153607,NA
M882T430_NEG,882.246432581342,430.00800000000004,111511.80501302084,221739.7490343751,134111.62872656214,203756.14973665343
M882T805_NEG,882.4868501095312,804.6980000000001,612239.2511142568,383694.6444121092,420286.12657226936,501377.3068465866
M882T779_NEG,882.4893517871002,778.87,1459033.9642196994,NA,1114282.2129980442,535733.987198663
M882T742_NEG,882.4926957589521,741.512,788497.0469278485,917832.7241537147,648003.4169187922,799699.4090328944
M883T706_NEG,883.4314987849602,706.4200000000001,375670.19022986793,341334.1306658926,403090.81174121326,362159.216399301
M883T744_NEG,883.4682100624436,743.9975,2402781.595423692,3085431.098883673,1725302.6433398444,2171626.891583425
M883T805_NEG,883.4899555343561,804.975,NA,105629.00276992015,216445.5499369426,183148.27125502413
M884T727_NEG,883.5068643687503,727.374,1238647.9312861217,1219487.433565846,1209961.0021281936,1116098.83425605
M884T706_NEG,884.4345060052424,705.7985,213312.90869451466,153580.09215429664,NA,135494.01338950772
M884T742_NEG,884.4692491346391,741.8385,1863885.7393857483,2634027.0566220293,1899737.959847654,2051080.4514921806
M885T727_NEG,884.5103226186407,727.374,639106.2493750047,570637.0430692299,598210.0976204369,513721.37118098856
M885T704_NEG,885.4468023188881,703.9875,591458.9629188043,653725.8688623034,636267.7797823367,752797.7063769534
M885T730_NEG,885.4835056401618,729.913,1039566.6437363311,NA,896105.6544633063,1001337.1515764804
M886T608_NEG,886.1586547647419,608.086,1195731.1784583356,919348.0631065774,1125665.7450034707,1177690.6838719945
M886T729_NEG,886.4458024223869,729.165,1225309.1904259098,674316.1138560293,514367.81440696126,NA
M887T608_NEG,887.1602699661848,607.91,407551.4213510793,170767.67678580622,359344.12875000166,496153.09540895646
M887T335_NEG,887.2479671014698,335.152,NA,107608.05488086015,97806.1772026368,NA
M887T629_NEG,887.2932853102047,628.577,146656.47041718804,133305.3892265639,163593.2174855473,148223.0033342648
M887T565_NEG,887.3156786728655,564.8530000000001,71553.16031835989,NA,NA,74522.97578515594
M887T785_NEG,887.4421502049408,785.4949999999999,4237343.926829441,3464351.066878903,3849140.2357203867,3374338.5482880003
M887T731_NEG,887.4482509163457,731.482,196286.94010312212,261341.03429332672,NA,125156.46492031324
M887T701_NEG,887.4647168530591,700.977,1682109.609702257,1558468.3605647648,1584366.0368513172,1498297.4093076119
M888T721_NEG,887.5009841323761,721.1095,1405685.0014266984,1016251.2221153842,1089860.495755859,910557.6997424621
M888T608_NEG,888.1570541901285,607.91,368581.0096484392,384683.7542578116,345673.93469270575,639048.5180942081
M888T319_NEG,888.2506161208323,318.62350000000004,89640.5558654782,NA,96256.93585827638,NA
M888T629_NEG,888.3083479324509,629.0035,239875.60349079175,212269.61293489742,310695.34850725083,283537.2280092776
M888T785_NEG,888.4459129660765,785.4949999999999,2046745.123739894,1649668.219980839,1792576.0723303466,1471467.4783789045
M888T700_NEG,888.465226520178,699.647,1609854.517442081,1255354.9980692011,1244920.9066351263,1114243.8542878556
M889T737_NEG,888.5009494459132,737.2535,198361.45629073944,NA,199916.35605322194,NA
M889T722_NEG,888.5042683394553,721.9939999999999,425789.3608406266,388973.3727528448,364673.1862242178,336271.2960046373
M889T608_NEG,889.1611885869302,607.9945,105903.27161738263,126403.99018249425,111192.63835273418,160025.3870756832
M889T478_NEG,889.3128236837878,478.243,145956.95567373026,128790.66131501136,154589.14097929685,98961.16632158202
M889T663_NEG,889.307360449377,663.07,85539.01435742289,96835.53419759218,95031.27723085899,NA
M889T684_NEG,889.3320771494623,683.955,721537.7056803718,712648.4428998975,643204.511041504,709307.8966230397
M889T603_NEG,889.3322089150752,603.398,NA,94043.26637597448,83117.74541875014,NA
M889T748_NEG,889.3815879548428,748.136,107718.35077499815,NA,67797.81384863217,80636.14167187474
M889T796_NEG,889.45761985289,796.172,2024021.145249999,951262.2983320242,1079406.4748848702,1101684.9666821247
M889T705_NEG,889.4793405590494,704.5325,1024947.9025333319,1425717.8671242683,1487085.9233885142,1542811.133860526
M890T542_NEG,890.3093757696887,541.512,158329.3024478509,145600.3249425785,162053.77753281017,NA
M890T684_NEG,890.3324467264739,683.8525,262508.18603515625,234376.41863211113,229235.31374576667,286562.5085001357
M890T796_NEG,890.4597989180039,796.166,702654.2822268599,NA,514608.7264858736,469135.43812860607
M890T706_NEG,890.4787831444513,705.7985,1383988.4332544133,1451086.342345326,1434323.3287531333,1829348.2117670663
M891T352_NEG,891.1591908754581,351.817,104750.62282363306,131738.77833382273,NA,121489.78045546917
M891T786_NEG,891.3854919126286,785.655,1932558.085345707,1490192.5727540352,1808219.0044115407,1488966.5053320222
M891T810_NEG,891.4739366010919,809.5185,475623.4843593697,228156.05491080825,355160.75104622473,246037.1977992187
M891T707_NEG,891.4809277270617,706.5485000000001,341031.7622207727,391972.7638077548,262811.09510156186,244972.48209765652
M891T641_NEG,891.4968746366961,641.3625,1060581.417847897,1067492.1228984336,1182308.7150786077,1236425.6130451113
M892T352_NEG,892.1740835911473,351.883,177959.13116093792,227919.38958496027,160704.15670312502,163065.54602812557
M892T785_NEG,892.3883864558929,785.4949999999999,954647.497269229,764234.6069088597,895069.8273076946,752933.8759381967
M892T809_NEG,892.4773758101062,809.1875,154296.9940218755,NA,157238.84786015726,NA
M892T641_NEG,892.4986237538692,641.458,515417.00793481275,493031.70416992094,491831.73870806955,511631.75696334033
M893T382_NEG,893.2356956281577,381.745,76253.94856406278,105745.28028320352,86676.20849163007,NA
M893T785_NEG,893.3891409279854,785.2529999999999,307959.32234375045,310824.317057617,349202.3250000009,296762.52899593214
M893T797_NEG,893.401052740677,796.6600000000001,266631.40368945204,352097.1595101232,448803.53187393583,503979.976915714
M894T641_NEG,893.5022055775577,640.621,99023.24553650031,91658.42669062472,86794.02293805708,134934.2314398873
M894T797_NEG,894.4028661062698,797.003,194261.3366763664,229757.3121024519,NA,213120.40934570532
M895T85_NEG,895.0706771033542,84.6682,4773755.013141089,4941947.0437319875,4536961.241234573,4343453.22294206
M895T251_NEG,895.1147548641104,251.322,4485490.391421876,3580361.0928102694,3967581.5577907655,3459323.8973632827
M895T481_NEG,895.3406127039408,481.103,NA,100615.74663105473,50495.85735820309,NA
M895T741_NEG,895.469148885185,741.291,259614.4363430985,NA,119181.14955263656,177070.02169078393
M896T767_NEG,895.5076403358116,766.5944999999999,1077976.7414107986,1080792.1947443234,954762.8989568609,1049487.9050106497
M896T792_NEG,895.5068491864978,791.585,NA,254588.5257134761,250943.18282617367,320045.4596660158
M896T86_NEG,896.0748491100773,85.51915,1409441.6442408466,1385686.7448978042,1084640.3636171855,2323288.8921116865
M896T70_NEG,896.0734149923577,70.1409,660896.7513496098,657070.2140417416,728955.6457421888,NA
M896T252_NEG,896.1184596407584,252.1495,1814612.0240718743,1770605.9671666322,1619685.06981957,1847714.398781246
M896T575_NEG,896.2011541188517,574.761,1219263.1288418833,1164112.9511776434,1160502.2053892561,1173555.1286020426
M896T880_NEG,896.4996987054885,880.082,163625.7618498888,NA,NA,194848.4162109348
M897T767_NEG,896.511077613525,766.5944999999999,481053.2822773422,562439.3923168449,462527.2758457035,511799.59418131807
M897T86_NEG,897.067719786212,85.5041,1421154.25671072,1276594.763270315,1497536.0777495613,1254304.8186305813
M897T252_NEG,897.1130322101519,252.1495,932483.1123391553,1039009.335080076,789404.9973171869,784708.0060973956
M897T575_NEG,897.2071812141867,574.7570000000001,524087.1565546872,502837.4131134947,476077.00179253134,491681.5944706168
M897T744_NEG,897.486777866485,743.5815,692291.3713165552,625158.9265473301,586371.8169703083,634138.6372822267
M898T766_NEG,897.5140004704245,766.439,218128.54537304753,NA,152645.46685937385,168695.8186875008
M898T753_NEG,897.5230822252479,753.1334999999999,350937.1059673297,351460.96017500054,279798.2097615552,340221.82713750127
M898T574_NEG,898.2014017045042,574.3665000000001,523358.3239470433,472427.7361523444,448668.4478607824,455034.6791271669
M898T742_NEG,898.4847211452281,741.512,937305.0015585889,853099.5685725333,724925.4819620979,758958.3372713971
M898T779_NEG,898.4822518332953,778.6179999999999,192079.77173437667,183625.90493994128,NA,NA
M899T753_NEG,898.526685918981,752.949,219586.81837734455,207875.27892031282,138856.4717018224,NA
M899T574_NEG,899.2037855477198,573.9245000000001,178813.21412499863,168407.2569169924,188312.96576920446,174117.27540527307
M899T785_NEG,899.4536753345593,784.66,645844.4302430538,527997.5182161473,665249.6123613274,472340.55571354163
M899T742_NEG,899.4882391208394,741.587,272893.6652769377,154447.61039941304,138122.64976562388,159888.78557682323
M900T708_NEG,899.5004787353851,708.1434999999999,572553.2910097691,474747.4960625008,549105.2380913793,459925.4939453085
M899T759_NEG,899.4994355857384,759.088,NA,98191.4193714846,NA,364326.05746965134
M900T743_NEG,900.4582373907895,743.37,730525.5973998598,756624.1137011761,NA,638125.8998275188
M900T785_NEG,900.4590154376551,784.66,280746.7906389485,NA,NA,238124.71729687703
M901T757_NEG,900.5008127831521,756.5965000000001,299362.68976132525,176885.67100585805,168611.22767471496,117394.45510781319
M901T727_NEG,900.5006248561004,726.9995,NA,320347.15402441437,NA,186741.80266992145
M901T708_NEG,900.5041390257354,708.1675,216499.9686930796,193104.31968164016,243345.25066113533,202615.85826204024
M901T700_NEG,901.4435548697188,699.892,NA,273336.0372903627,262676.94012707577,229345.14883007752
M901T743_NEG,901.4653053911571,743.193,345625.4920625021,326428.3257551635,253930.69391761548,193042.3126841805
M902T715_NEG,901.5172088329487,714.902,789393.4805750521,657762.72913916,723647.4183089186,661458.8491480234
M902T701_NEG,902.4425073920245,701.0685000000001,169129.94017518064,NA,186310.04021536562,NA
M902T785_NEG,902.4543439935783,784.66,696214.937140626,577483.9825555627,639408.560874021,509472.6763437499
M902T709_NEG,902.4801176589494,709.4275,113026.87017148414,NA,90797.46113789169,NA
M903T715_NEG,902.5193001116922,715.251,358173.14870472584,308852.6267517364,341142.4938348701,250789.96160693065
M903T520_NEG,903.3296348494518,520.2435,235747.0084635417,188145.81666953347,184406.72718125238,208417.577048269
M903T738_NEG,903.4382729662885,738.23,383890.6435546854,343980.61249688966,259926.96916376243,352414.3552187511
M903T785_NEG,903.4581610075813,784.5775,286368.8068024529,184798.59846874833,340146.44245767896,199285.86275748673
M903T702_NEG,903.4969709643465,701.5135,531542.0657343775,560502.4143385384,611919.121802736,477353.95158593584
M904T787_NEG,904.4299170560461,786.7215,354409.183898438,265623.57430538605,386214.65021634713,353500.1078953679
M904T702_NEG,904.4571271872792,702.3895,637300.3779825735,573113.1913814776,320278.7433398457,413995.6618636733
M904T722_NEG,904.4945937316802,721.9345000000001,218489.40295182428,NA,173128.80411067608,NA
M905T787_NEG,905.4344309892599,786.641,198664.71305022325,82243.73255555658,103446.5862955719,NA
M905T768_NEG,905.4506613803584,768.485,1303796.3449965243,NA,1149850.7005582703,1237120.7384684435
M905T755_NEG,905.4510213621775,754.794,994626.1286002593,1925503.5999368979,NA,889225.7123990875
M905T796_NEG,905.4507102959373,796.178,826314.8039843725,564824.4422801827,614636.9191022592,NA
M906T694_NEG,905.5115837365698,693.9715,1292041.39579644,1415702.3562266426,1303234.1030363957,1471977.953195314
M906T684_NEG,906.3179958953144,683.916,187916.52814687442,183141.44462988112,NA,192426.0616738261
M906T796_NEG,906.452807321645,796.068,556457.1650751977,NA,381827.4432519489,NA
M906T754_NEG,906.4553063508256,754.3035,784368.6231702586,NA,410806.65032535687,NA
M906T706_NEG,906.4714233735067,706.001,173106.19163086015,308451.14748120174,195714.2829438916,251819.198068727
M907T694_NEG,906.5175348343632,693.5419999999999,577862.0231088846,578718.2864003939,576235.1352355918,656832.543934839
M907T413_NEG,907.3260393515395,412.601,319801.6780249031,356472.1827321433,314087.4725815435,361783.9578272701
M907T480_NEG,907.3418275557553,479.94899999999996,49402.2290287114,NA,55197.333727734775,NA
M907T703_NEG,907.4557267067973,702.989,149229.69852187458,106552.42154882796,167392.22491992105,NA
M907T769_NEG,907.4655128793512,768.643,651676.2943791874,767999.4452805977,701993.083305705,731398.1094150824
M908T694_NEG,907.5195305094072,693.928,NA,115357.95781250003,66357.82175683494,162542.48301394997
M908T608_NEG,908.1393647659218,607.5754999999999,NA,NA,70186.46876484362,98860.06347460764
M908T413_NEG,908.3266485828681,412.601,143486.64892187458,158813.19517968918,123647.55955794224,147136.31753808525
M908T769_NEG,908.4686475362004,768.886,NA,208597.94616743727,90011.36288964826,205610.12473632695
M908T808_NEG,908.4677996231237,808.3620000000001,140094.79409062612,NA,139332.1638398437,NA
M908T641_NEG,908.4868617105241,641.3625,137769.6850074046,114481.44129231726,141335.83421120312,148612.70491548948
M909T796_NEG,909.3961443010625,796.166,NA,245068.37521171622,217696.3527213543,251725.4665180648
M910T579_NEG,910.2182663590322,578.8425,NA,NA,242711.77121660163,257800.81087044172
M910T555_NEG,910.2176811769249,555.1410000000001,NA,90814.02037500069,102054.62361504002,NA
M910T796_NEG,910.3982854005374,796.4825,137876.04016874824,NA,130747.09463672069,NA
M910T769_NEG,910.3982071782765,769.434,NA,99437.0581335928,96125.61737695316,NA
M911T70_NEG,911.0463759521234,70.17235,7413519.688934663,8549947.266412497,8282093.197990909,8572435.723244539
M911T413_NEG,911.0825439102127,413.305,NA,103831.96504003857,66048.9975703126,90595.3472949217
M911T474_NEG,911.2971050153128,474.408,NA,NA,49618.5214628903,49760.090560546894
M911T808_NEG,911.4097707697081,807.647,109784.77746419444,77503.95378515721,143710.52760585933,NA
M911T709_NEG,911.4630003900671,709.142,162497.4910731021,141734.44860351685,153356.6105397939,175816.94714508927
M912T771_NEG,911.5024611951599,771.4110000000001,513303.7313062519,543457.2503274702,419160.8791601514,540101.4954257815
M912T70_NEG,912.0496279149977,70.17235,2023997.6473329896,2242756.1124750036,2523035.610537114,2341947.8859089054
M912T768_NEG,912.4973922866322,768.2245,598900.9996621112,598580.3214262042,491271.43221721705,552191.2098541697
M913T71_NEG,913.0444108545516,70.51445000000001,3097549.2565602004,2992053.0133664086,3021492.9285898497,3225968.780305077
M913T439_NEG,913.3510910248066,439.15,526899.0161980635,NA,514571.2275982723,530974.0935509661
M913T715_NEG,913.4424678013672,714.902,184389.26415820073,255315.79784648653,225264.36131835997,170852.99482226305
M913T737_NEG,913.481533496792,736.509,285886.58013086265,328467.8554252199,324794.62286773586,244642.49719336076
M913T720_NEG,913.4805587370402,719.838,NA,304512.2587490245,253796.9202008928,323338.3107288731
M914T767_NEG,913.5017400787883,767.2384999999999,224624.0924454894,225443.43891137556,211102.22628038222,222886.18117431836
M914T747_NEG,913.5154337596078,746.5145,219545.27221191395,NA,NA,97008.19454101434
M914T70_NEG,914.0460627683153,70.17235,769933.3517817388,807731.6250762844,843282.2402932144,830017.8119749991
M914T438_NEG,914.3535071831345,438.35749999999996,156429.85379630557,189621.94926783812,101362.35977109362,172251.41034560036
M914T715_NEG,914.445796578167,714.9075,114251.66920247329,NA,NA,97202.66517219988
M914T744_NEG,914.4778636354299,743.9975,273211.6790352948,222883.19565660463,201985.69429261558,248619.8633589235
M914T720_NEG,914.4833307176405,719.7674999999999,137941.53495459046,147917.76797265562,124430.45317089917,173952.0389062489
M914T737_NEG,914.4846010663688,736.6055,128081.11960468942,185014.61049609445,NA,NA
M915T753_NEG,914.5150715158065,753.2645,NA,139480.6675259766,NA,138550.62042949387
M915T70_NEG,915.0418627064198,70.1767,538830.3683261722,NA,636510.8044070315,426252.9914424998
M915T697_NEG,915.4610773905092,696.591,219301.37539843773,234828.95211328263,305734.6546928279,183280.97351484382
M915T719_NEG,915.4588924403696,719.175,213435.51756562435,133507.01921015634,231840.67460677173,NA
M915T834_NEG,915.4750404660341,833.9855,2393383.9739892785,1669175.5503835701,1862568.8241289144,2201134.25310037
M915T745_NEG,915.4826695850884,744.5295,65576.246125001,86991.89538783334,NA,NA
M916T734_NEG,915.534055041917,734.055,241658.40667675648,NA,194346.34169637924,163985.90258119488
M916T834_NEG,916.4747682147062,834.23,1210413.9788748163,788392.8152148469,916641.5513093738,1013150.2944316529
M916T784_NEG,916.4688619503039,783.849,160372.70072721256,NA,169146.07455078137,124077.56894531357
M916T760_NEG,916.4935553469097,759.6904999999999,140011.29930625058,186787.27920833297,111216.54030524503,258667.8556328122
M917T251_NEG,917.0954525279735,251.322,30118872.40911981,30244564.034042228,27119131.236778874,29158424.837404877
M917T765_NEG,917.4649793981441,764.773,246219.0382696249,NA,141615.97289062428,158843.3650070318
M917T849_NEG,917.488091982615,848.8435,260354.18344503237,187075.46535742198,162702.5292036805,171170.42177571298
M917T834_NEG,917.4807333552923,834.1495,391279.09798096085,189266.78496250024,272663.2605146501,208032.9612792962
M918T251_NEG,918.1016583517878,251.322,11600368.670390628,11507399.558230797,11136407.492391225,11528212.649877932
M918T85_NEG,918.147560294966,85.4916,NA,421801.58740141615,432435.05302499933,421633.2035742182
M918T574_NEG,918.185596513844,573.9245000000001,155173.5931421856,141548.56708821654,144624.1355489899,161869.97040605437
M919T716_NEG,918.5110711562068,715.7475,122331.61405136621,120783.94568652318,118655.29409626115,105655.55978571418
M919T252_NEG,919.096903636132,251.735,6958422.9168141475,6983736.724658203,7036488.922468743,7265007.230565316
M919T574_NEG,919.1882230780504,573.8520000000001,NA,NA,68118.30334570298,69097.86266191471
M919T834_NEG,919.4153520193689,833.9855,1444721.3861931819,1087281.2134870393,1157002.5489773422,1375096.745576833
M919T744_NEG,919.4292006615331,744.0835,272173.93012812437,195726.0162636695,91252.30716308458,211561.5703199856
M919T817_NEG,919.4681263263922,816.8805,603187.0276702322,402670.4997062812,424092.80360262457,257880.27921334095
M920T677_NEG,919.528248713835,676.548,342520.4498707937,347710.2998052443,372973.7358984353,377050.4916261254
M920T253_NEG,920.0972500410649,252.54000000000002,2325231.764663671,2499763.1642233967,2110034.350623142,2228968.2808036567
M920T520_NEG,920.3171384056343,519.8295,139031.65880625087,99754.93943750118,134033.37056484548,171314.7107695319
M920T834_NEG,920.4201499368846,833.9855,746823.4230339808,524690.9860275668,584257.8973754386,769393.9338761811
M920T765_NEG,920.4667839400689,764.686,169899.19794753252,242895.88743817835,160606.55030930426,155602.10703710862
M920T817_NEG,920.4725586545068,817.2945,313926.0586328117,224725.62355859362,NA,NA
M921T677_NEG,920.5317936288191,677.36,148879.67709516935,145892.33518242376,59370.43982695362,157004.62245594632
M921T252_NEG,921.0952859018428,252.2095,467357.20538253477,506016.11071514455,549768.2849045139,365971.2803953446
M921T834_NEG,921.4210822270848,833.796,298124.37038411613,207986.04676144058,212519.41918359298,268766.1417663593
M921T697_NEG,921.4334933577808,696.5895,145629.9303710932,144472.20065340953,NA,NA
M921T727_NEG,921.4476344943694,726.6590000000001,915809.1843242906,782614.8080322243,781525.1328299119,620551.1194049502
M922T769_NEG,922.4400943456136,769.245,127640.70331575435,133173.07544091792,151901.1651738288,NA
M922T726_NEG,922.4507691565317,726.491,325683.2978054548,NA,272245.1888952201,204851.0768157552
M922T751_NEG,922.4462090017801,750.7529999999999,NA,219222.7842070321,NA,261336.48612369763
M923T694_NEG,922.5034698798783,694.015,108526.47958496085,130026.11902777845,131450.92211425828,NA
M923T481_NEG,923.2996700349943,480.607,162333.6532837457,NA,155821.07961181636,135060.86248203143
M923T387_NEG,923.3206627174541,386.66999999999996,NA,84378.5535127705,121078.84849696116,NA
M923T692_NEG,923.3873962674194,692.465,61162.95829765718,NA,NA,72221.06406367157
M923T817_NEG,923.4093381333128,816.7360000000001,667034.6913644841,495846.524174999,550118.561997655,434505.3435632812
M923T714_NEG,923.4611080984366,714.48,353952.211442908,376849.90165972494,NA,311173.4196678616
M924T817_NEG,924.4130873558329,817.3785,407940.1893476552,NA,183147.09070556477,NA
M924T768_NEG,924.4611144933144,768.2415000000001,110052.34412855082,124455.75673535152,NA,NA
M925T367_NEG,925.3344883120203,366.83799999999997,626907.5021666937,691295.9872085743,760696.3277559674,689267.6732494422
M925T717_NEG,925.4786394909547,717.2685,243437.3268183596,344257.3257753898,334973.36950892716,320722.8187988253
M926T367_NEG,926.3381344198971,366.83799999999997,290048.16569873126,254670.03397176837,289074.52186718775,326627.95973877
M926T720_NEG,926.4819863530162,719.9055000000001,77704.35453750081,NA,NA,79932.88189218717
M927T368_NEG,927.3393738726285,367.562,NA,84631.90660807259,68280.8323060824,103755.51777905268
M927T702_NEG,927.4599583423823,702.483,146840.88081359785,108524.85867534697,NA,NA
M927T834_NEG,927.487898918785,834.1495,273081.7431000473,124416.76240000017,233855.5090922327,174907.60381787055
M928T771_NEG,928.4912652855365,770.9955,255114.93970019405,228724.21688210146,225232.9672851555,211871.05228784186
M928T834_NEG,928.4918658764575,833.796,152942.68972516802,NA,69468.19190742089,NA
M929T465_NEG,929.2371717615443,465.137,509311.6818670246,584629.5028902641,NA,581854.7236519533
M929T721_NEG,929.4739176015701,721.368,NA,109320.14820312476,88518.57214921908,96398.4730755202
M929T708_NEG,929.4754887836232,708.011,NA,118850.28705468669,149438.40648242162,110788.04567274319
M930T387_NEG,930.2179886478002,386.6915,428082.2183470465,460816.2772816676,490952.27650553046,474063.10354004346
M930T464_NEG,930.2383594821295,463.686,NA,77664.74625000046,110714.42368212892,75146.02666347608
M930T834_NEG,930.4885521673243,834.066,NA,103951.58278750014,117723.61843033812,177158.73431119818
M931T387_NEG,931.2207735099955,386.6915,169316.18940702954,213069.6711833143,202358.9136800116,207543.03530859284
M931T704_NEG,931.4528718031272,703.9545,628534.2699202477,597088.6998382468,500328.7736411121,680205.3796071432
M931T693_NEG,931.4910902595516,693.238,1221037.4018444587,1166531.6725904983,1151893.083526529,1135235.945537106
M932T387_NEG,932.2192873051353,386.725,75533.51879062424,93595.24036425826,66386.96502890557,NA
M932T834_NEG,932.4609427043727,834.23,288117.61541748326,202331.91225732502,207974.69629603875,232643.0661679709
M932T703_NEG,932.4567108265045,702.7365,297029.47227031254,NA,193138.40872167808,NA
M932T693_NEG,932.4959403250821,693.192,555773.9394661466,563337.4341759457,514253.54076822667,597813.672650001
M933T252_NEG,933.0701602757333,251.73649999999998,2397943.4808809515,2697662.0349040395,2328112.92233008,2526423.016798828
M933T735_NEG,933.4619796519833,734.952,86858.1706972651,70695.06556015523,NA,NA
M933T706_NEG,933.4663744948825,706.054,NA,109685.30464374945,187357.9078031251,NA
M933T790_NEG,933.4845735886984,790.0250000000001,307793.32441406354,NA,NA,185125.03492089853
M933T693_NEG,933.4971217447387,693.238,159503.9220786822,149588.11442285252,157211.74759741197,142310.0501497407
M934T702_NEG,933.5442797205762,702.296,250216.223470421,209375.94201562344,NA,147925.16811523706
M934T251_NEG,934.0724000807946,250.8715,986521.1943026204,896141.7938333333,826726.2999910725,588377.7232190507
M935T702_NEG,934.545466403405,702.0245,111350.41281738231,99205.5263636717,NA,NA
M935T252_NEG,935.0693764478738,251.792,523701.06585156365,637782.0751808033,461603.0965000013,825850.5112569442
M935T739_NEG,935.4621564054344,739.104,389663.4077697799,257640.15595833535,248519.6302101552,485067.45549424266
M936T739_NEG,936.4649093714361,739.104,167847.9017034052,140684.3500671868,112962.7924433589,138936.06296718837
M937T728_NEG,937.4410750917727,728.1705,446290.00407366164,408847.48347167886,340666.6485997593,149532.02033073027
M937T736_NEG,937.4775504137287,736.0575,119377.11409247335,95144.95703430111,72142.53117968884,115880.37522656342
M938T729_NEG,938.4436610068535,729.442,215367.674858071,188846.37337890713,107085.79492968704,83061.12967324235
M939T629_NEG,939.3059192824917,628.8195000000001,184252.58179453193,154832.7445125016,177730.93487499864,173077.29115983352
M939T715_NEG,939.4551896292623,714.902,NA,216431.64347738613,NA,130150.19359151834
M939T698_NEG,939.4568903222746,698.153,NA,294212.8289062477,NA,210059.00490056924
M940T504_NEG,939.6401338944981,504.4685,444219.88951757975,511363.02707519545,429679.22071984626,458788.06157114636
M940T251_NEG,940.1734418419719,251.322,2877775.8043303625,3785583.8223867198,5651385.290499385,6512290.032847657
M941T504_NEG,940.6443439102849,504.0235,254342.45599560518,246952.76226562468,254098.11226887853,251714.43863211322
M941T252_NEG,941.1766410788898,252.157,1333370.6149167062,1720090.398610353,1677481.542677623,2304399.2593056685
M941T663_NEG,941.3227380789485,663.0664999999999,141248.66843359542,NA,109330.18176562335,NA
M941T730_NEG,941.4729144727512,729.814,2079182.7476310749,1762411.1750070879,1637762.0214990377,1473184.8002214907
M942T504_NEG,941.6431845526675,504.0235,183957.88110267834,191762.17133046858,189368.73697265566,175514.89556601568
M942T253_NEG,942.1696816892658,253.45749999999998,828153.1761168335,791820.9722156699,1005028.8054295584,695494.9891749994
M942T519_NEG,942.2248451411283,518.941,NA,79317.91215820177,87292.30660237654,NA
M942T705_NEG,942.4741756508581,705.3755,220315.57955433358,215968.71423613196,NA,NA
M942T730_NEG,942.4805531295688,730.2815,1115127.2465044272,828053.2053284777,846581.3816883907,891269.9073462916
